x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	3.866e+00	4.751e+00	2.896e+00	4.421e+00	2.228e+00	4.252e+00	2.142e+00	4.094e+00	1.961e+00	3.891e+00	1.961e+00	3.891e+00
0	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	5.231e+00	5.522e+00	3.221e+00	4.743e+00	3.221e+00	4.743e+00	2.606e+00	3.886e+00	2.606e+00	3.886e+00	2.204e+00	3.791e+00
1	2	3.720e+00	5.178e+00	3.043e+00	4.606e+00	3.043e+00	4.606e+00	2.461e+00	3.821e+00	2.461e+00	3.821e+00	2.355e+00	3.673e+00
1	3	4.192e+00	5.252e+00	2.933e+00	4.905e+00	2.933e+00	4.905e+00	2.679e+00	4.835e+00	2.094e+00	4.235e+00	1.871e+00	4.035e+00
1	4	4.495e+00	5.650e+00	3.261e+00	4.516e+00	2.965e+00	4.082e+00	2.965e+00	4.082e+00	2.955e+00	3.234e+00	2.629e+00	3.139e+00
1	5	3.385e+00	5.111e+00	2.655e+00	4.445e+00	2.516e+00	4.096e+00	2.320e+00	3.943e+00	2.320e+00	3.943e+00	2.010e+00	3.821e+00
1	6	4.587e+00	5.464e+00	3.258e+00	3.997e+00	2.581e+00	3.782e+00	2.581e+00	3.782e+00	2.431e+00	3.763e+00	2.399e+00	3.682e+00
1	7	3.869e+00	5.210e+00	3.622e+00	4.816e+00	2.175e+00	4.347e+00	2.175e+00	4.347e+00	2.175e+00	4.347e+00	1.942e+00	4.082e+00
1	8	4.203e+00	4.150e+00	3.081e+00	3.398e+00	3.081e+00	3.398e+00	2.989e+00	3.392e+00	2.952e+00	3.193e+00	2.938e+00	3.164e+00
1	9	4.966e+00	5.172e+00	3.880e+00	3.719e+00	3.418e+00	3.165e+00	3.371e+00	3.092e+00	3.355e+00	2.822e+00	3.355e+00	2.822e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	11	4.479e+00	5.037e+00	4.479e+00	5.037e+00	2.316e+00	4.177e+00	2.316e+00	4.177e+00	2.316e+00	4.177e+00	2.066e+00	3.952e+00
1	12	4.056e+00	4.643e+00	3.869e+00	4.296e+00	2.888e+00	3.929e+00	2.888e+00	3.929e+00	2.830e+00	3.374e+00	2.830e+00	3.374e+00
1	13	4.529e+00	5.210e+00	3.836e+00	4.213e+00	2.847e+00	3.802e+00	2.710e+00	3.771e+00	2.454e+00	3.403e+00	2.454e+00	3.403e+00
1	14	4.339e+00	5.612e+00	3.967e+00	4.851e+00	3.104e+00	3.772e+00	3.104e+00	3.772e+00	2.588e+00	3.649e+00	2.407e+00	3.550e+00
1	15	4.415e+00	5.516e+00	3.786e+00	4.633e+00	3.631e+00	3.894e+00	3.263e+00	3.171e+00	3.002e+00	3.053e+00	3.002e+00	3.053e+00
1	16	4.203e+00	5.265e+00	3.952e+00	4.654e+00	3.387e+00	4.193e+00	2.979e+00	4.105e+00	2.497e+00	3.851e+00	2.481e+00	3.637e+00
1	17	4.521e+00	6.018e+00	3.673e+00	5.364e+00	2.432e+00	3.798e+00	2.432e+00	3.798e+00	2.393e+00	3.702e+00	2.244e+00	3.650e+00
1	18	4.140e+00	5.478e+00	3.136e+00	4.788e+00	2.502e+00	4.098e+00	2.502e+00	4.098e+00	2.303e+00	3.797e+00	2.303e+00	3.738e+00
1	19	4.002e+00	6.016e+00	3.285e+00	5.261e+00	2.128e+00	4.260e+00	2.018e+00	4.140e+00	2.018e+00	4.140e+00	1.992e+00	4.049e+00
1	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	3.677e+00	4.922e+00	3.511e+00	4.474e+00	2.678e+00	3.881e+00	2.318e+00	3.593e+00	2.318e+00	3.593e+00	2.311e+00	3.578e+00
2	2	4.728e+00	5.902e+00	2.874e+00	4.483e+00	2.874e+00	4.483e+00	2.570e+00	3.881e+00	2.542e+00	3.865e+00	2.343e+00	3.510e+00
2	3	4.922e+00	5.290e+00	4.234e+00	4.341e+00	3.121e+00	3.612e+00	3.121e+00	3.612e+00	2.768e+00	3.424e+00	2.578e+00	3.415e+00
2	4	4.189e+00	4.799e+00	4.033e+00	4.783e+00	2.961e+00	4.203e+00	2.586e+00	4.008e+00	2.458e+00	3.755e+00	2.196e+00	3.643e+00
2	5	4.041e+00	5.714e+00	3.430e+00	4.502e+00	2.583e+00	4.091e+00	2.583e+00	4.091e+00	2.380e+00	3.927e+00	2.215e+00	3.865e+00
2	6	4.623e+00	5.511e+00	3.419e+00	3.536e+00	3.275e+00	3.071e+00	3.082e+00	3.046e+00	3.082e+00	3.046e+00	3.082e+00	3.046e+00
2	7	4.078e+00	5.323e+00	3.076e+00	3.957e+00	3.013e+00	3.502e+00	2.908e+00	3.292e+00	2.886e+00	3.150e+00	2.711e+00	3.105e+00
2	8	4.500e+00	4.529e+00	2.642e+00	3.924e+00	2.642e+00	3.924e+00	2.464e+00	3.899e+00	2.329e+00	3.894e+00	2.161e+00	3.886e+00
2	9	3.610e+00	5.071e+00	3.125e+00	4.235e+00	2.807e+00	3.752e+00	2.807e+00	3.752e+00	2.807e+00	3.752e+00	2.683e+00	3.661e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	11	3.367e+00	5.533e+00	2.776e+00	5.238e+00	2.459e+00	4.921e+00	2.023e+00	4.110e+00	1.872e+00	4.044e+00	1.872e+00	4.044e+00
2	12	4.661e+00	5.000e+00	4.368e+00	4.653e+00	3.246e+00	3.581e+00	2.983e+00	3.239e+00	2.983e+00	3.239e+00	2.669e+00	3.193e+00
