x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	4.017e+00	5.143e+00	3.480e+00	4.456e+00	3.480e+00	4.456e+00	2.395e+00	4.214e+00	2.395e+00	4.214e+00	2.252e+00	3.959e+00
0	1	4.835e+00	5.730e+00	3.225e+00	4.549e+00	2.784e+00	4.254e+00	2.784e+00	4.254e+00	2.361e+00	3.743e+00	2.339e+00	3.724e+00
0	2	4.251e+00	4.985e+00	3.417e+00	4.438e+00	3.090e+00	3.800e+00	2.751e+00	3.738e+00	2.630e+00	3.734e+00	2.502e+00	3.647e+00
0	3	4.128e+00	5.013e+00	3.769e+00	4.715e+00	3.246e+00	3.311e+00	3.246e+00	3.311e+00	3.120e+00	3.279e+00	2.929e+00	3.265e+00
0	4	4.129e+00	5.007e+00	3.620e+00	4.909e+00	3.269e+00	4.468e+00	2.304e+00	4.032e+00	2.283e+00	3.928e+00	2.047e+00	3.860e+00
0	5	5.099e+00	5.653e+00	3.961e+00	4.446e+00	2.883e+00	3.550e+00	2.810e+00	3.338e+00	2.645e+00	3.141e+00	2.645e+00	3.141e+00
0	6	4.217e+00	4.659e+00	4.118e+00	4.284e+00	3.340e+00	3.960e+00	3.316e+00	3.424e+00	3.316e+00	3.424e+00	2.590e+00	3.257e+00
0	7	4.586e+00	4.755e+00	3.848e+00	3.819e+00	3.005e+00	3.346e+00	2.845e+00	3.230e+00	2.845e+00	3.230e+00	2.684e+00	3.111e+00
0	8	4.317e+00	5.600e+00	2.692e+00	4.983e+00	2.314e+00	4.749e+00	2.314e+00	4.749e+00	2.173e+00	4.420e+00	1.979e+00	4.131e+00
0	9	4.265e+00	5.355e+00	3.817e+00	3.890e+00	3.776e+00	3.827e+00	2.972e+00	2.888e+00	2.972e+00	2.888e+00	2.963e+00	2.871e+00
0	10	4.683e+00	5.063e+00	3.500e+00	4.312e+00	3.355e+00	4.025e+00	2.708e+00	3.834e+00	2.677e+00	3.714e+00	2.500e+00	3.696e+00
0	11	4.060e+00	5.142e+00	3.511e+00	4.710e+00	3.196e+00	3.898e+00	2.816e+00	3.479e+00	2.816e+00	3.479e+00	2.782e+00	3.465e+00
0	12	3.373e+00	3.873e+00	3.373e+00	3.873e+00	3.373e+00	3.873e+00	3.113e+00	3.276e+00	3.113e+00	3.276e+00	3.062e+00	3.183e+00
0	13	4.324e+00	5.718e+00	3.592e+00	3.918e+00	3.393e+00	3.730e+00	3.318e+00	3.699e+00	2.760e+00	3.080e+00	2.760e+00	3.080e+00
0	14	4.750e+00	5.915e+00	3.731e+00	4.334e+00	3.362e+00	4.075e+00	2.816e+00	3.911e+00	2.519e+00	3.573e+00	2.519e+00	3.573e+00
0	15	4.743e+00	4.643e+00	4.386e+00	4.285e+00	4.382e+00	4.064e+00	3.669e+00	3.694e+00	2.872e+00	3.181e+00	2.811e+00	3.161e+00
0	16	3.779e+00	4.821e+00	3.484e+00	3.595e+00	3.231e+00	3.163e+00	3.231e+00	3.163e+00	2.943e+00	3.104e+00	2.716e+00	3.104e+00
0	17	4.899e+00	5.480e+00	4.203e+00	5.076e+00	3.312e+00	4.828e+00	3.134e+00	3.839e+00	2.939e+00	3.202e+00	2.929e+00	2.979e+00
0	18	4.839e+00	5.364e+00	3.058e+00	4.822e+00	2.844e+00	4.457e+00	2.727e+00	4.059e+00	2.381e+00	3.689e+00	2.269e+00	3.564e+00
0	19	4.104e+00	4.762e+00	3.362e+00	4.759e+00	2.855e+00	4.326e+00	2.561e+00	3.778e+00	2.561e+00	3.778e+00	2.364e+00	3.698e+00
0	20	4.163e+00	4.992e+00	3.481e+00	4.230e+00	3.481e+00	4.230e+00	3.038e+00	3.841e+00	2.456e+00	3.752e+00	2.228e+00	3.652e+00
1	0	4.136e+00	5.218e+00	3.352e+00	4.786e+00	2.840e+00	4.551e+00	1.920e+00	4.431e+00	1.920e+00	4.431e+00	1.808e+00	4.085e+00
1	1	4.183e+00	3.815e+00	4.183e+00	3.815e+00	3.461e+00	3.485e+00	3.023e+00	3.229e+00	2.949e+00	3.220e+00	2.865e+00	3.206e+00
1	2	4.304e+00	5.285e+00	2.670e+00	4.620e+00	2.583e+00	4.482e+00	2.341e+00	4.415e+00	2.341e+00	4.415e+00	1.556e+00	4.238e+00
1	3	3.627e+00	4.963e+00	3.008e+00	4.336e+00	3.008e+00	4.336e+00	3.008e+00	4.336e+00	2.762e+00	4.169e+00	2.344e+00	3.528e+00
1	4	4.540e+00	3.961e+00	4.104e+00	3.847e+00	3.960e+00	3.625e+00	3.621e+00	3.140e+00	3.329e+00	2.834e+00	3.253e+00	2.825e+00
1	5	3.387e+00	5.536e+00	2.865e+00	4.581e+00	2.613e+00	4.082e+00	2.186e+00	4.045e+00	2.186e+00	4.045e+00	2.145e+00	3.906e+00
1	6	4.292e+00	4.909e+00	3.502e+00	3.526e+00	3.310e+00	3.508e+00	3.132e+00	3.224e+00	2.900e+00	3.159e+00	2.898e+00	3.062e+00
1	7	3.499e+00	5.361e+00	2.802e+00	4.995e+00	2.640e+00	4.134e+00	2.640e+00	4.134e+00	2.640e+00	4.134e+00	2.193e+00	3.835e+00
1	8	3.345e+00	5.096e+00	2.858e+00	4.718e+00	2.858e+00	4.718e+00	2.773e+00	3.971e+00	2.535e+00	3.825e+00	2.336e+00	3.697e+00
1	9	4.418e+00	5.514e+00	3.784e+00	4.762e+00	3.129e+00	4.401e+00	2.585e+00	3.791e+00	2.514e+00	3.716e+00	2.497e+00	3.433e+00
1	10	4.173e+00	4.238e+00	4.173e+00	4.238e+00	3.394e+00	3.908e+00	2.608e+00	3.863e+00	2.583e+00	3.760e+00	2.410e+00	3.516e+00
1	11	3.580e+00	3.946e+00	3.580e+00	3.946e+00	3.131e+00	3.943e+00	2.963e+00	3.740e+00	2.434e+00	3.621e+00	2.434e+00	3.621e+00
1	12	4.550e+00	5.747e+00	3.619e+00	4.009e+00	3.479e+00	3.767e+00	3.240e+00	3.290e+00	3.115e+00	3.023e+00	3.111e+00	3.001e+00
1	13	4.283e+00	4.407e+00	3.841e+00	4.028e+00	3.413e+00	3.989e+00	3.311e+00	3.203e+00	3.016e+00	3.078e+00	3.016e+00	3.078e+00
1	14	4.282e+00	5.940e+00	3.452e+00	4.403e+00	3.135e+00	4.348e+00	3.135e+00	4.348e+00	3.006e+00	3.409e+00	2.903e+00	2.978e+00
1	15	4.440e+00	5.801e+00	3.117e+00	4.877e+00	3.079e+00	4.235e+00	2.833e+00	3.836e+00	2.541e+00	3.631e+00	2.541e+00	3.631e+00
1	16	4.076e+00	5.366e+00	4.076e+00	5.366e+00	3.079e+00	3.736e+00	2.868e+00	3.604e+00	2.868e+00	3.604e+00	2.640e+00	3.297e+00
1	17	2.945e+00	5.888e+00	2.741e+00	5.702e+00	2.707e+00	5.154e+00	2.430e+00	4.746e+00	2.231e+00	4.131e+00	2.157e+00	3.819e+00
1	18	2.478e+00	5.038e+00	2.478e+00	5.038e+00	2.269e+00	4.163e+00	2.269e+00	4.163e+00	2.269e+00	4.163e+00	2.076e+00	4.113e+00
1	19	3.506e+00	4.544e+00	3.350e+00	4.524e+00	2.810e+00	3.940e+00	2.810e+00	3.940e+00	2.547e+00	3.510e+00	2.547e+00	3.510e+00
1	20	4.385e+00	5.455e+00	3.857e+00	4.378e+00	3.040e+00	4.104e+00	2.968e+00	3.905e+00	2.939e+00	3.626e+00	2.557e+00	3.309e+00
2	0	3.953e+00	5.115e+00	3.724e+00	5.110e+00	3.176e+00	4.844e+00	2.644e+00	4.648e+00	1.974e+00	4.127e+00	1.974e+00	4.127e+00
2	1	4.084e+00	5.762e+00	3.076e+00	4.604e+00	2.719e+00	4.559e+00	2.208e+00	4.421e+00	1.786e+00	4.199e+00	1.786e+00	4.199e+00
2	2	4.099e+00	5.957e+00	2.776e+00	5.014e+00	2.651e+00	4.891e+00	2.143e+00	4.749e+00	2.056e+00	4.168e+00	2.056e+00	4.168e+00
2	3	4.228e+00	5.706e+00	3.315e+00	3.870e+00	3.315e+00	3.870e+00	3.181e+00	3.802e+00	3.010e+00	3.696e+00	2.688e+00	3.441e+00
