x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	8.618e+00	1.010e+01	6.030e+00	7.434e+00	4.630e+00	6.308e+00	4.258e+00	6.138e+00	3.391e+00	5.376e+00	3.391e+00	5.376e+00
0	1	8.545e+00	9.843e+00	6.390e+00	7.650e+00	4.322e+00	5.660e+00	4.322e+00	5.660e+00	3.704e+00	4.740e+00	3.704e+00	4.740e+00
0	2	8.000e+00	9.328e+00	5.520e+00	7.070e+00	4.685e+00	6.025e+00	4.630e+00	5.820e+00	4.049e+00	5.073e+00	3.545e+00	4.504e+00
0	3	8.662e+00	1.017e+01	6.507e+00	7.633e+00	5.277e+00	6.255e+00	4.966e+00	5.761e+00	4.293e+00	5.348e+00	3.411e+00	4.625e+00
0	4	9.132e+00	1.035e+01	6.566e+00	7.424e+00	5.518e+00	6.860e+00	4.647e+00	5.821e+00	3.761e+00	5.290e+00	3.122e+00	4.142e+00
0	5	8.924e+00	1.011e+01	5.935e+00	7.915e+00	4.791e+00	6.720e+00	4.288e+00	5.874e+00	4.030e+00	5.418e+00	3.385e+00	5.094e+00
0	6	8.677e+00	9.715e+00	6.530e+00	8.067e+00	5.987e+00	5.834e+00	4.565e+00	5.120e+00	3.886e+00	4.774e+00	3.336e+00	4.695e+00
0	7	6.817e+00	8.333e+00	5.876e+00	7.501e+00	5.101e+00	6.260e+00	4.286e+00	5.731e+00	4.077e+00	5.230e+00	3.588e+00	4.389e+00
0	8	8.840e+00	1.005e+01	5.318e+00	7.563e+00	4.572e+00	6.551e+00	4.466e+00	5.233e+00	4.363e+00	4.734e+00	4.153e+00	4.561e+00
0	9	8.522e+00	1.081e+01	5.896e+00	7.659e+00	4.878e+00	5.978e+00	4.538e+00	5.420e+00	3.825e+00	4.442e+00	3.672e+00	4.310e+00
0	10	8.276e+00	9.772e+00	6.485e+00	8.082e+00	5.613e+00	6.528e+00	4.610e+00	6.261e+00	4.155e+00	4.560e+00	3.841e+00	4.485e+00
1	0	8.631e+00	1.049e+01	4.999e+00	7.485e+00	4.682e+00	6.586e+00	4.563e+00	5.346e+00	4.215e+00	4.941e+00	3.587e+00	4.659e+00
1	1	7.797e+00	1.002e+01	6.087e+00	7.883e+00	4.268e+00	6.076e+00	4.268e+00	6.076e+00	3.921e+00	4.664e+00	3.878e+00	4.528e+00
1	2	6.725e+00	9.077e+00	5.548e+00	7.389e+00	4.388e+00	5.560e+00	4.388e+00	5.560e+00	4.289e+00	4.894e+00	3.837e+00	4.379e+00
1	3	7.944e+00	9.468e+00	5.529e+00	7.419e+00	5.383e+00	6.841e+00	4.585e+00	5.729e+00	3.962e+00	5.493e+00	3.794e+00	4.756e+00
1	4	8.289e+00	9.498e+00	6.989e+00	7.885e+00	5.666e+00	5.725e+00	5.123e+00	4.934e+00	4.796e+00	4.829e+00	4.048e+00	4.374e+00
1	5	8.741e+00	9.891e+00	6.436e+00	6.899e+00	5.881e+00	6.413e+00	4.682e+00	5.686e+00	4.016e+00	5.050e+00	3.776e+00	4.501e+00
1	6	7.827e+00	9.691e+00	5.892e+00	7.004e+00	4.733e+00	5.970e+00	4.270e+00	5.903e+00	3.752e+00	5.296e+00	3.725e+00	4.791e+00
1	7	8.388e+00	1.018e+01	6.324e+00	7.636e+00	5.480e+00	6.390e+00	5.054e+00	5.662e+00	4.391e+00	4.506e+00	4.091e+00	4.298e+00
1	8	8.366e+00	9.549e+00	6.596e+00	8.014e+00	5.099e+00	6.183e+00	4.456e+00	5.731e+00	3.641e+00	5.111e+00	3.366e+00	4.662e+00
1	9	7.508e+00	9.188e+00	5.743e+00	7.671e+00	4.712e+00	6.400e+00	4.633e+00	4.793e+00	4.147e+00	4.396e+00	4.147e+00	4.396e+00
1	10	7.973e+00	1.002e+01	5.621e+00	7.471e+00	4.386e+00	6.052e+00	4.177e+00	5.067e+00	4.173e+00	4.791e+00	3.904e+00	4.258e+00
2	0	7.265e+00	9.236e+00	5.522e+00	7.319e+00	4.782e+00	6.374e+00	3.862e+00	5.225e+00	3.862e+00	5.225e+00	3.638e+00	4.625e+00
2	1	8.845e+00	1.022e+01	5.872e+00	7.547e+00	4.563e+00	6.333e+00	4.156e+00	5.682e+00	4.078e+00	5.103e+00	3.453e+00	4.474e+00
2	2	8.198e+00	9.930e+00	5.594e+00	7.120e+00	4.687e+00	5.847e+00	4.591e+00	5.814e+00	4.291e+00	4.934e+00	3.772e+00	4.469e+00
2	3	7.857e+00	9.365e+00	6.768e+00	8.096e+00	5.637e+00	5.811e+00	4.950e+00	5.716e+00	4.605e+00	4.658e+00	4.170e+00	3.431e+00
2	4	7.546e+00	9.373e+00	6.363e+00	7.692e+00	5.016e+00	5.651e+00	4.941e+00	5.599e+00	4.360e+00	5.019e+00	3.879e+00	4.456e+00
2	5	8.122e+00	1.071e+01	5.947e+00	7.479e+00	5.145e+00	7.169e+00	4.600e+00	5.708e+00	4.415e+00	5.053e+00	3.583e+00	4.692e+00
2	6	7.531e+00	9.613e+00	6.364e+00	7.621e+00	4.880e+00	6.132e+00	3.792e+00	5.120e+00	3.792e+00	5.120e+00	3.553e+00	4.767e+00
2	7	8.280e+00	1.033e+01	6.547e+00	7.729e+00	5.044e+00	6.600e+00	4.347e+00	5.966e+00	4.012e+00	5.483e+00	3.476e+00	4.630e+00
2	8	8.634e+00	9.770e+00	6.082e+00	7.485e+00	5.739e+00	6.822e+00	4.706e+00	5.927e+00	3.891e+00	5.196e+00	3.595e+00	4.551e+00
2	9	8.369e+00	9.810e+00	5.811e+00	7.141e+00	5.621e+00	5.845e+00	5.245e+00	5.212e+00	5.002e+00	4.523e+00	3.711e+00	4.006e+00
2	10	7.909e+00	9.467e+00	6.145e+00	7.317e+00	4.850e+00	6.125e+00	4.426e+00	5.375e+00	3.852e+00	4.970e+00	3.647e+00	4.879e+00
3	0	8.157e+00	9.783e+00	5.438e+00	6.446e+00	5.438e+00	6.446e+00	4.515e+00	5.783e+00	4.135e+00	5.169e+00	3.865e+00	4.161e+00
3	1	7.854e+00	1.028e+01	5.761e+00	7.699e+00	4.776e+00	6.197e+00	4.045e+00	5.744e+00	3.822e+00	5.462e+00	3.585e+00	4.879e+00
3	2	7.849e+00	1.017e+01	5.411e+00	7.316e+00	4.739e+00	5.511e+00	4.739e+00	5.511e+00	4.213e+00	4.641e+00	4.058e+00	4.517e+00
3	3	8.610e+00	1.043e+01	6.412e+00	7.673e+00	4.233e+00	6.116e+00	4.091e+00	5.290e+00	3.990e+00	5.260e+00	3.876e+00	4.888e+00
3	4	7.571e+00	9.267e+00	6.185e+00	7.336e+00	5.369e+00	6.008e+00	4.291e+00	5.923e+00	3.924e+00	5.178e+00	3.669e+00	4.743e+00
3	5	7.695e+00	9.089e+00	6.076e+00	7.287e+00	5.515e+00	6.528e+00	4.704e+00	6.089e+00	3.884e+00	5.032e+00	3.497e+00	4.115e+00
