x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	3.515e+00	4.758e+00	3.487e+00	4.483e+00	3.476e+00	3.746e+00	3.334e+00	3.113e+00	3.142e+00	2.965e+00	3.142e+00	2.965e+00
0	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	4.671e+00	5.304e+00	3.803e+00	3.612e+00	2.901e+00	3.483e+00	2.761e+00	3.372e+00	2.761e+00	3.372e+00	2.675e+00	3.283e+00
1	2	3.623e+00	5.240e+00	3.133e+00	4.474e+00	2.605e+00	4.024e+00	2.207e+00	3.908e+00	2.207e+00	3.908e+00	2.086e+00	3.819e+00
1	3	4.576e+00	5.226e+00	3.040e+00	3.886e+00	2.513e+00	3.558e+00	2.513e+00	3.531e+00	2.413e+00	3.433e+00	2.413e+00	3.433e+00
1	4	4.250e+00	4.294e+00	2.960e+00	4.059e+00	2.780e+00	3.357e+00	2.649e+00	3.313e+00	2.649e+00	3.313e+00	2.649e+00	3.313e+00
1	5	4.170e+00	4.281e+00	3.722e+00	3.802e+00	2.921e+00	3.519e+00	2.729e+00	3.269e+00	2.729e+00	3.269e+00	2.675e+00	3.262e+00
1	6	3.644e+00	5.724e+00	2.584e+00	3.878e+00	2.584e+00	3.878e+00	2.584e+00	3.878e+00	2.382e+00	3.841e+00	2.345e+00	3.758e+00
1	7	4.005e+00	4.823e+00	3.518e+00	4.274e+00	2.568e+00	4.130e+00	2.416e+00	3.803e+00	2.416e+00	3.803e+00	2.375e+00	3.639e+00
1	8	4.537e+00	5.451e+00	2.100e+00	4.142e+00	2.100e+00	4.142e+00	2.012e+00	3.967e+00	2.012e+00	3.967e+00	2.012e+00	3.967e+00
1	9	3.886e+00	5.412e+00	3.106e+00	4.517e+00	2.634e+00	4.488e+00	2.186e+00	3.846e+00	2.186e+00	3.846e+00	2.172e+00	3.837e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	11	3.300e+00	4.664e+00	3.300e+00	4.664e+00	2.677e+00	3.851e+00	2.677e+00	3.851e+00	2.677e+00	3.851e+00	2.073e+00	3.752e+00
1	12	4.225e+00	5.858e+00	3.514e+00	5.148e+00	2.817e+00	4.692e+00	2.596e+00	4.535e+00	2.254e+00	4.142e+00	2.144e+00	3.700e+00
1	13	4.410e+00	5.436e+00	3.827e+00	4.860e+00	2.709e+00	4.674e+00	2.568e+00	4.214e+00	2.567e+00	3.872e+00	2.219e+00	3.636e+00
1	14	4.079e+00	5.266e+00	2.421e+00	5.187e+00	1.459e+00	4.764e+00	1.459e+00	4.764e+00	1.459e+00	4.764e+00	1.459e+00	4.764e+00
1	15	3.021e+00	5.073e+00	2.900e+00	4.628e+00	2.900e+00	4.628e+00	2.516e+00	3.908e+00	2.484e+00	3.684e+00	2.240e+00	3.614e+00
1	16	5.142e+00	5.103e+00	3.574e+00	4.173e+00	3.184e+00	3.771e+00	3.184e+00	3.771e+00	2.755e+00	3.609e+00	2.755e+00	3.609e+00
1	17	4.266e+00	5.050e+00	3.548e+00	4.214e+00	3.339e+00	3.975e+00	2.859e+00	3.664e+00	2.859e+00	3.664e+00	2.479e+00	3.507e+00
1	18	4.208e+00	4.589e+00	3.945e+00	4.432e+00	3.032e+00	4.149e+00	2.588e+00	3.959e+00	2.562e+00	3.427e+00	2.460e+00	3.425e+00
1	19	4.292e+00	4.782e+00	3.670e+00	3.965e+00	3.635e+00	3.185e+00	3.325e+00	3.134e+00	3.186e+00	2.983e+00	3.010e+00	2.971e+00
1	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	3.800e+00	4.888e+00	2.401e+00	4.279e+00	2.401e+00	4.279e+00	2.401e+00	4.279e+00	2.116e+00	3.832e+00	2.116e+00	3.832e+00
2	2	4.614e+00	5.003e+00	3.987e+00	4.767e+00	3.324e+00	3.664e+00	3.324e+00	3.664e+00	3.119e+00	3.644e+00	2.816e+00	3.052e+00
2	3	4.521e+00	5.567e+00	2.463e+00	4.581e+00	2.202e+00	4.537e+00	2.202e+00	4.537e+00	2.116e+00	4.238e+00	1.953e+00	4.196e+00
2	4	4.219e+00	5.718e+00	3.282e+00	3.767e+00	3.254e+00	3.684e+00	3.081e+00	3.265e+00	3.008e+00	3.208e+00	2.991e+00	2.997e+00
2	5	3.558e+00	5.063e+00	2.949e+00	4.387e+00	2.619e+00	4.307e+00	2.619e+00	4.307e+00	1.977e+00	4.021e+00	1.977e+00	4.021e+00
2	6	4.193e+00	5.230e+00	3.504e+00	4.273e+00	3.338e+00	4.095e+00	3.338e+00	4.095e+00	2.132e+00	3.872e+00	2.017e+00	3.796e+00
2	7	5.076e+00	5.373e+00	3.856e+00	3.787e+00	3.601e+00	3.002e+00	3.601e+00	3.002e+00	3.601e+00	3.002e+00	3.333e+00	2.678e+00
2	8	3.991e+00	4.967e+00	3.032e+00	4.641e+00	2.545e+00	4.083e+00	2.545e+00	4.083e+00	2.045e+00	3.864e+00	2.045e+00	3.864e+00
2	9	3.246e+00	4.584e+00	3.196e+00	4.494e+00	2.753e+00	3.596e+00	2.753e+00	3.596e+00	2.736e+00	3.346e+00	2.736e+00	3.346e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	11	4.085e+00	5.070e+00	3.140e+00	4.615e+00	2.565e+00	3.560e+00	2.565e+00	3.560e+00	2.565e+00	3.560e+00	2.444e+00	3.367e+00
2	12	4.789e+00	5.302e+00	3.245e+00	4.606e+00	2.785e+00	4.157e+00	2.591e+00	4.086e+00	2.403e+00	3.712e+00	2.363e+00	3.545e+00
