x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	6.059e+00	6.166e+00	3.624e+00	4.065e+00	2.944e+00	2.999e+00	2.944e+00	2.999e+00	2.853e+00	2.905e+00	2.853e+00	2.905e+00
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	7.111e+00	6.607e+00	3.944e+00	4.300e+00	3.305e+00	3.623e+00	2.768e+00	3.424e+00	2.763e+00	3.286e+00	2.763e+00	3.286e+00
1	2	6.341e+00	6.485e+00	3.585e+00	3.805e+00	3.196e+00	3.392e+00	2.982e+00	2.652e+00	2.982e+00	2.652e+00	2.982e+00	2.652e+00
1	3	5.938e+00	5.737e+00	3.913e+00	3.884e+00	3.288e+00	3.368e+00	3.040e+00	3.136e+00	2.824e+00	2.910e+00	2.824e+00	2.910e+00
1	4	6.646e+00	6.024e+00	3.627e+00	4.365e+00	2.954e+00	3.848e+00	2.457e+00	3.577e+00	2.457e+00	3.577e+00	2.457e+00	3.577e+00
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	6.693e+00	6.494e+00	3.944e+00	3.598e+00	3.066e+00	2.960e+00	3.066e+00	2.960e+00	3.066e+00	2.960e+00	2.949e+00	2.824e+00
1	7	6.998e+00	6.937e+00	3.797e+00	3.777e+00	3.215e+00	3.342e+00	2.540e+00	3.340e+00	2.540e+00	3.340e+00	2.540e+00	3.340e+00
1	8	6.903e+00	5.973e+00	4.370e+00	3.209e+00	4.088e+00	3.050e+00	3.518e+00	2.937e+00	3.371e+00	2.777e+00	3.362e+00	2.737e+00
1	9	6.779e+00	6.737e+00	3.675e+00	4.096e+00	3.132e+00	3.990e+00	2.995e+00	3.097e+00	2.863e+00	2.898e+00	2.863e+00	2.898e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	6.575e+00	6.094e+00	4.188e+00	3.553e+00	3.497e+00	2.732e+00	3.497e+00	2.732e+00	3.497e+00	2.732e+00	3.488e+00	2.372e+00
2	2	6.441e+00	6.070e+00	4.346e+00	3.930e+00	3.136e+00	3.476e+00	3.045e+00	3.402e+00	2.784e+00	3.055e+00	2.784e+00	3.055e+00
2	3	6.058e+00	6.492e+00	3.367e+00	3.892e+00	3.011e+00	3.543e+00	2.953e+00	3.409e+00	2.708e+00	3.228e+00	2.708e+00	3.228e+00
2	4	6.481e+00	6.485e+00	3.741e+00	3.619e+00	3.240e+00	3.277e+00	2.838e+00	3.190e+00	2.749e+00	2.922e+00	2.749e+00	2.922e+00
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	5.938e+00	5.756e+00	3.597e+00	3.703e+00	2.959e+00	3.334e+00	2.959e+00	3.334e+00	2.959e+00	3.334e+00	2.650e+00	3.251e+00
2	7	6.150e+00	4.685e+00	3.578e+00	3.720e+00	2.782e+00	3.282e+00	2.782e+00	3.282e+00	2.643e+00	3.239e+00	2.643e+00	3.239e+00
2	8	5.724e+00	4.946e+00	3.780e+00	3.255e+00	3.482e+00	2.463e+00	3.482e+00	2.463e+00	3.482e+00	2.463e+00	3.482e+00	2.463e+00
2	9	6.552e+00	6.224e+00	3.424e+00	3.481e+00	3.424e+00	3.481e+00	3.180e+00	3.169e+00	3.041e+00	3.098e+00	2.998e+00	2.943e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	7.014e+00	6.394e+00	3.625e+00	3.937e+00	3.590e+00	3.347e+00	3.284e+00	3.121e+00	3.284e+00	3.121e+00	3.022e+00	2.972e+00
3	2	7.326e+00	6.618e+00	4.052e+00	3.389e+00	3.317e+00	3.288e+00	3.317e+00	3.288e+00	3.191e+00	3.259e+00	3.098e+00	2.824e+00
3	3	6.576e+00	6.263e+00	3.564e+00	3.472e+00	2.591e+00	3.369e+00	2.591e+00	3.369e+00	2.591e+00	3.369e+00	2.591e+00	3.369e+00
3	4	6.016e+00	5.783e+00	3.936e+00	4.331e+00	3.236e+00	3.393e+00	3.236e+00	3.393e+00	2.603e+00	3.203e+00	2.603e+00	3.203e+00
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	5.860e+00	5.330e+00	3.123e+00	3.010e+00	3.123e+00	3.010e+00	2.799e+00	2.995e+00	2.799e+00	2.995e+00	2.782e+00	2.915e+00
3	7	5.493e+00	5.596e+00	3.290e+00	2.979e+00	3.290e+00	2.979e+00	3.233e+00	2.886e+00	3.194e+00	2.787e+00	3.194e+00	2.787e+00
3	8	6.859e+00	6.423e+00	3.921e+00	3.430e+00	3.276e+00	3.227e+00	3.276e+00	3.227e+00	3.098e+00	2.955e+00	2.979e+00	2.854e+00
3	9	6.808e+00	6.402e+00	3.830e+00	3.019e+00	3.727e+00	2.743e+00	3.727e+00	2.743e+00	3.481e+00	2.742e+00	3.389e+00	2.724e+00
3	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	6.686e+00	6.522e+00	3.185e+00	3.690e+00	2.793e+00	3.338e+00	2.793e+00	3.338e+00	2.682e+00	3.205e+00	2.682e+00	3.205e+00
4	2	6.856e+00	6.721e+00	3.817e+00	3.477e+00	3.181e+00	3.169e+00	3.181e+00	3.169e+00	3.097e+00	3.050e+00	3.097e+00	3.050e+00
4	3	6.594e+00	6.751e+00	3.978e+00	3.641e+00	3.613e+00	3.356e+00	2.432e+00	3.063e+00	2.432e+00	3.063e+00	2.432e+00	3.063e+00
4	4	6.665e+00	5.959e+00	4.183e+00	3.889e+00	3.734e+00	2.876e+00	3.734e+00	2.876e+00	3.397e+00	2.695e+00	3.280e+00	2.495e+00
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	6.646e+00	5.449e+00	3.228e+00	3.195e+00	3.180e+00	2.784e+00	3.169e+00	2.676e+00	3.169e+00	2.676e+00	3.169e+00	2.676e+00
4	7	6.755e+00	5.986e+00	3.130e+00	3.341e+00	3.130e+00	3.341e+00	2.760e+00	3.334e+00	2.760e+00	3.334e+00	2.760e+00	3.334e+00
4	8	5.860e+00	5.708e+00	3.224e+00	3.696e+00	3.224e+00	3.696e+00	3.120e+00	3.350e+00	3.036e+00	3.023e+00	3.009e+00	2.969e+00
