x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	6.162e+00	6.016e+00	5.408e+00	5.236e+00	5.226e+00	5.124e+00	4.394e+00	3.231e+00	4.394e+00	3.231e+00	3.849e+00	3.081e+00
0	1	7.660e+00	6.732e+00	5.465e+00	5.094e+00	5.050e+00	4.857e+00	4.804e+00	4.688e+00	4.615e+00	3.515e+00	3.860e+00	2.791e+00
0	2	6.918e+00	5.269e+00	5.240e+00	4.335e+00	4.886e+00	4.202e+00	4.886e+00	4.202e+00	4.311e+00	3.338e+00	3.680e+00	2.860e+00
0	3	6.462e+00	6.314e+00	6.362e+00	6.023e+00	5.049e+00	5.662e+00	4.698e+00	3.283e+00	4.394e+00	2.960e+00	3.976e+00	2.791e+00
0	4	5.895e+00	4.894e+00	5.808e+00	4.696e+00	5.585e+00	4.583e+00	4.551e+00	4.475e+00	4.352e+00	4.396e+00	3.187e+00	3.703e+00
0	5	5.992e+00	6.411e+00	4.526e+00	5.079e+00	4.526e+00	5.079e+00	4.058e+00	4.794e+00	3.263e+00	4.141e+00	2.992e+00	4.074e+00
0	6	7.301e+00	6.044e+00	5.438e+00	5.192e+00	4.389e+00	3.814e+00	4.324e+00	3.811e+00	3.931e+00	3.373e+00	3.396e+00	3.044e+00
0	7	5.887e+00	5.927e+00	4.718e+00	4.853e+00	4.325e+00	4.388e+00	4.325e+00	4.388e+00	3.242e+00	4.234e+00	3.242e+00	4.234e+00
0	8	7.015e+00	6.778e+00	6.782e+00	6.110e+00	4.346e+00	4.477e+00	4.346e+00	4.477e+00	3.965e+00	4.389e+00	3.371e+00	3.593e+00
0	9	7.523e+00	6.682e+00	6.579e+00	4.730e+00	5.908e+00	4.489e+00	4.989e+00	4.241e+00	4.323e+00	3.860e+00	3.894e+00	2.477e+00
0	10	7.336e+00	6.261e+00	6.552e+00	5.248e+00	5.967e+00	5.161e+00	5.967e+00	5.161e+00	4.530e+00	3.906e+00	3.514e+00	2.762e+00
0	11	6.586e+00	6.269e+00	5.589e+00	5.470e+00	4.266e+00	4.669e+00	4.213e+00	4.629e+00	3.555e+00	3.917e+00	2.616e+00	3.067e+00
0	12	6.861e+00	5.132e+00	6.161e+00	5.010e+00	5.506e+00	4.570e+00	5.506e+00	4.570e+00	4.059e+00	3.630e+00	3.290e+00	3.274e+00
0	13	6.772e+00	6.355e+00	5.369e+00	5.389e+00	5.369e+00	5.389e+00	4.022e+00	4.401e+00	3.985e+00	4.093e+00	2.977e+00	3.966e+00
0	14	5.716e+00	5.731e+00	5.716e+00	5.731e+00	4.512e+00	4.390e+00	4.243e+00	4.212e+00	3.712e+00	3.997e+00	3.127e+00	3.487e+00
0	15	5.703e+00	5.090e+00	5.244e+00	4.825e+00	4.700e+00	4.118e+00	4.700e+00	4.118e+00	3.967e+00	3.929e+00	3.327e+00	3.096e+00
0	16	7.161e+00	6.226e+00	5.520e+00	4.319e+00	5.473e+00	4.238e+00	5.473e+00	4.238e+00	4.277e+00	2.872e+00	3.648e+00	2.637e+00
0	17	5.944e+00	6.291e+00	5.937e+00	6.274e+00	5.565e+00	5.748e+00	3.407e+00	3.417e+00	3.407e+00	3.417e+00	3.166e+00	3.212e+00
0	18	7.436e+00	5.950e+00	6.212e+00	5.112e+00	5.757e+00	4.534e+00	3.870e+00	3.183e+00	3.737e+00	2.881e+00	3.669e+00	2.542e+00
0	19	6.023e+00	5.184e+00	5.242e+00	4.948e+00	5.242e+00	4.948e+00	4.227e+00	3.950e+00	3.766e+00	3.597e+00	3.560e+00	3.274e+00
0	20	6.285e+00	6.045e+00	5.275e+00	4.947e+00	4.441e+00	3.395e+00	4.441e+00	3.395e+00	4.437e+00	3.233e+00	4.182e+00	2.909e+00
1	0	6.729e+00	6.309e+00	5.228e+00	4.925e+00	4.577e+00	4.383e+00	3.946e+00	4.228e+00	3.684e+00	4.210e+00	3.221e+00	3.270e+00
1	1	7.707e+00	7.123e+00	5.229e+00	4.998e+00	5.229e+00	4.998e+00	4.837e+00	4.799e+00	3.752e+00	3.995e+00	3.630e+00	3.191e+00
1	2	6.072e+00	4.936e+00	6.012e+00	4.675e+00	5.454e+00	3.918e+00	5.454e+00	3.918e+00	4.499e+00	2.646e+00	4.499e+00	2.646e+00
1	3	6.227e+00	5.862e+00	5.591e+00	5.844e+00	4.742e+00	3.914e+00	4.721e+00	3.871e+00	3.601e+00	3.178e+00	2.998e+00	3.176e+00
1	4	6.776e+00	5.254e+00	6.776e+00	5.254e+00	6.141e+00	4.704e+00	5.319e+00	4.620e+00	3.794e+00	3.439e+00	3.722e+00	2.913e+00
1	5	4.883e+00	4.739e+00	4.883e+00	4.739e+00	4.883e+00	4.739e+00	4.883e+00	4.739e+00	3.891e+00	3.659e+00	3.003e+00	3.454e+00
1	6	5.901e+00	5.202e+00	5.493e+00	4.855e+00	4.481e+00	4.849e+00	4.402e+00	4.516e+00	4.125e+00	4.106e+00	3.659e+00	3.069e+00
1	7	5.380e+00	5.158e+00	5.296e+00	5.023e+00	4.862e+00	4.598e+00	4.862e+00	4.598e+00	4.597e+00	3.806e+00	3.723e+00	3.130e+00
1	8	7.635e+00	6.552e+00	6.087e+00	5.351e+00	5.329e+00	4.361e+00	5.246e+00	4.289e+00	4.170e+00	3.589e+00	3.263e+00	3.227e+00
1	9	6.759e+00	5.021e+00	6.573e+00	4.880e+00	5.910e+00	4.769e+00	5.910e+00	4.769e+00	4.212e+00	3.411e+00	3.936e+00	2.982e+00
1	10	6.416e+00	6.079e+00	4.546e+00	4.833e+00	4.546e+00	4.833e+00	4.379e+00	4.693e+00	2.994e+00	3.686e+00	2.697e+00	3.548e+00
1	11	6.102e+00	6.082e+00	6.084e+00	5.649e+00	5.090e+00	4.897e+00	5.064e+00	4.531e+00	3.855e+00	3.535e+00	3.473e+00	2.851e+00
1	12	7.302e+00	7.073e+00	6.659e+00	6.157e+00	5.707e+00	5.144e+00	4.496e+00	4.707e+00	3.175e+00	4.153e+00	2.741e+00	3.242e+00
1	13	6.105e+00	5.673e+00	6.105e+00	5.673e+00	4.600e+00	4.817e+00	3.954e+00	4.480e+00	3.791e+00	4.404e+00	3.269e+00	3.943e+00
1	14	6.415e+00	5.723e+00	5.676e+00	4.788e+00	4.807e+00	4.034e+00	4.582e+00	3.827e+00	4.268e+00	3.642e+00	3.678e+00	3.058e+00
1	15	6.867e+00	6.439e+00	5.870e+00	5.645e+00	5.593e+00	5.054e+00	4.161e+00	4.544e+00	3.909e+00	4.212e+00	3.680e+00	3.694e+00
1	16	6.822e+00	5.531e+00	6.822e+00	5.531e+00	5.950e+00	4.849e+00	4.811e+00	3.890e+00	4.032e+00	3.544e+00	3.647e+00	3.487e+00
1	17	6.275e+00	5.742e+00	5.397e+00	4.875e+00	4.964e+00	4.478e+00	4.255e+00	3.150e+00	4.154e+00	2.795e+00	4.115e+00	2.595e+00
1	18	6.783e+00	6.455e+00	6.010e+00	5.746e+00	5.063e+00	4.681e+00	4.300e+00	3.541e+00	4.090e+00	3.521e+00	3.518e+00	2.993e+00
1	19	5.978e+00	5.765e+00	5.908e+00	5.566e+00	5.690e+00	4.468e+00	5.535e+00	4.291e+00	3.600e+00	3.015e+00	3.600e+00	3.015e+00
1	20	6.181e+00	5.569e+00	5.689e+00	4.846e+00	4.862e+00	4.476e+00	4.267e+00	3.416e+00	4.196e+00	3.322e+00	4.093e+00	3.014e+00
2	0	6.275e+00	5.488e+00	6.005e+00	4.852e+00	5.618e+00	4.024e+00	5.437e+00	3.859e+00	4.327e+00	2.745e+00	4.327e+00	2.745e+00
2	1	6.298e+00	5.666e+00	5.511e+00	5.243e+00	5.511e+00	5.243e+00	4.498e+00	4.100e+00	3.951e+00	3.723e+00	3.764e+00	2.952e+00
2	2	5.730e+00	5.864e+00	5.274e+00	5.587e+00	5.274e+00	5.587e+00	4.925e+00	3.955e+00	4.436e+00	3.195e+00	3.906e+00	2.959e+00
2	3	6.376e+00	5.327e+00	6.216e+00	5.032e+00	5.737e+00	5.013e+00	4.839e+00	4.283e+00	4.087e+00	3.316e+00	3.080e+00	3.032e+00
2	4	6.824e+00	6.678e+00	5.893e+00	5.495e+00	5.439e+00	4.454e+00	4.752e+00	4.158e+00	4.519e+00	3.613e+00	3.807e+00	2.528e+00
2	5	6.580e+00	6.451e+00	3.989e+00	4.436e+00	3.989e+00	4.436e+00	3.817e+00	4.407e+00	3.154e+00	4.386e+00	2.771e+00	3.804e+00
2	6	6.876e+00	6.666e+00	6.191e+00	5.596e+00	4.392e+00	4.515e+00	4.392e+00	4.515e+00	3.341e+00	4.117e+00	2.997e+00	3.337e+00
2	7	6.509e+00	5.464e+00	6.000e+00	5.121e+00	5.912e+00	4.938e+00	5.206e+00	4.279e+00	3.621e+00	3.070e+00	3.541e+00	2.814e+00
2	8	6.746e+00	6.388e+00	5.564e+00	5.021e+00	4.848e+00	4.912e+00	4.175e+00	4.236e+00	4.103e+00	3.317e+00	3.989e+00	3.180e+00
2	9	6.312e+00	5.103e+00	6.312e+00	5.103e+00	4.868e+00	4.272e+00	4.868e+00	4.272e+00	4.013e+00	3.411e+00	3.322e+00	2.916e+00
2	10	5.755e+00	5.269e+00	5.624e+00	5.085e+00	5.116e+00	4.300e+00	4.996e+00	4.023e+00	3.999e+00	2.883e+00	3.994e+00	2.677e+00
2	11	6.725e+00	5.960e+00	5.523e+00	5.258e+00	5.278e+00	3.997e+00	5.278e+00	3.997e+00	4.619e+00	3.711e+00	3.277e+00	2.914e+00
2	12	6.452e+00	5.615e+00	5.891e+00	5.159e+00	5.462e+00	5.050e+00	4.819e+00	3.801e+00	4.392e+00	3.517e+00	4.057e+00	2.612e+00
2	13	7.289e+00	5.445e+00	5.219e+00	4.470e+00	5.219e+00	4.470e+00	4.322e+00	3.580e+00	4.322e+00	3.580e+00	3.361e+00	3.405e+00
2	14	6.138e+00	6.265e+00	6.064e+00	4.987e+00	5.369e+00	4.672e+00	4.571e+00	3.965e+00	4.155e+00	3.717e+00	3.005e+00	3.440e+00
2	15	6.251e+00	5.398e+00	6.251e+00	5.398e+00	5.578e+00	4.517e+00	5.364e+00	4.389e+00	4.842e+00	3.248e+00	3.569e+00	2.766e+00
2	16	6.938e+00	6.162e+00	5.721e+00	5.265e+00	5.180e+00	4.872e+00	4.635e+00	4.498e+00	3.324e+00	3.575e+00	3.324e+00	3.575e+00
2	17	5.747e+00	5.460e+00	5.747e+00	5.460e+00	5.587e+00	5.203e+00	4.589e+00	4.117e+00	4.321e+00	2.955e+00	3.805e+00	2.933e+00
2	18	7.010e+00	6.431e+00	5.828e+00	4.960e+00	4.670e+00	4.785e+00	4.328e+00	4.159e+00	3.353e+00	3.171e+00	3.353e+00	3.171e+00
2	19	6.612e+00	6.191e+00	5.437e+00	5.481e+00	4.461e+00	4.487e+00	4.430e+00	4.207e+00	3.217e+00	4.042e+00	2.946e+00	3.192e+00
2	20	6.526e+00	5.653e+00	6.194e+00	5.601e+00	5.360e+00	5.059e+00	5.281e+00	4.773e+00	3.917e+00	4.068e+00	2.792e+00	3.616e+00
3	0	7.007e+00	6.285e+00	5.919e+00	4.952e+00	5.738e+00	4.536e+00	5.090e+00	4.214e+00	4.545e+00	2.932e+00	4.538e+00	2.559e+00
