x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	8.228e+00	1.007e+01	5.441e+00	6.782e+00	4.046e+00	5.779e+00	3.945e+00	5.526e+00	3.708e+00	4.858e+00	3.601e+00	4.051e+00
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	8.275e+00	1.063e+01	5.197e+00	6.119e+00	4.215e+00	5.362e+00	4.128e+00	5.318e+00	3.919e+00	4.875e+00	3.334e+00	4.854e+00
1	2	8.351e+00	9.714e+00	5.542e+00	6.637e+00	3.764e+00	5.585e+00	3.481e+00	5.306e+00	3.275e+00	5.199e+00	3.066e+00	5.166e+00
1	3	9.058e+00	1.051e+01	4.915e+00	6.649e+00	4.613e+00	5.806e+00	3.235e+00	5.433e+00	2.763e+00	5.193e+00	2.763e+00	5.193e+00
1	4	7.663e+00	9.780e+00	4.900e+00	6.837e+00	4.237e+00	6.480e+00	3.779e+00	5.274e+00	3.552e+00	4.850e+00	3.241e+00	4.597e+00
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	8.130e+00	9.675e+00	5.299e+00	6.301e+00	4.994e+00	6.192e+00	3.366e+00	5.302e+00	3.366e+00	5.302e+00	3.236e+00	4.870e+00
1	7	8.008e+00	9.829e+00	4.896e+00	5.658e+00	4.137e+00	5.570e+00	3.605e+00	5.496e+00	3.556e+00	5.412e+00	3.235e+00	4.923e+00
1	8	8.653e+00	1.049e+01	5.231e+00	6.723e+00	4.377e+00	5.858e+00	3.688e+00	5.115e+00	3.098e+00	4.915e+00	3.098e+00	4.915e+00
1	9	7.844e+00	9.348e+00	6.290e+00	7.504e+00	4.616e+00	5.695e+00	3.765e+00	5.476e+00	3.432e+00	5.295e+00	3.005e+00	5.013e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	7.012e+00	9.209e+00	5.596e+00	6.566e+00	4.241e+00	5.443e+00	3.713e+00	5.414e+00	3.279e+00	5.330e+00	3.046e+00	4.959e+00
2	2	8.108e+00	9.304e+00	4.699e+00	6.034e+00	4.295e+00	5.589e+00	3.942e+00	5.482e+00	3.524e+00	5.422e+00	3.294e+00	4.946e+00
2	3	8.791e+00	1.041e+01	5.062e+00	6.603e+00	3.896e+00	5.203e+00	3.896e+00	5.203e+00	3.611e+00	4.780e+00	3.536e+00	4.654e+00
2	4	9.004e+00	1.038e+01	5.049e+00	6.698e+00	4.032e+00	5.632e+00	4.023e+00	5.365e+00	3.505e+00	4.619e+00	3.505e+00	4.619e+00
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	7.419e+00	8.421e+00	5.298e+00	5.950e+00	4.204e+00	5.591e+00	4.084e+00	5.370e+00	3.600e+00	3.954e+00	3.600e+00	3.954e+00
2	7	7.581e+00	9.595e+00	5.386e+00	6.477e+00	4.458e+00	5.185e+00	4.361e+00	4.496e+00	3.725e+00	4.372e+00	3.444e+00	3.851e+00
2	8	8.315e+00	1.033e+01	5.496e+00	6.485e+00	3.994e+00	5.660e+00	3.882e+00	5.421e+00	3.701e+00	4.803e+00	3.568e+00	4.675e+00
2	9	8.498e+00	9.826e+00	5.463e+00	7.432e+00	4.044e+00	5.815e+00	3.630e+00	4.991e+00	3.620e+00	4.926e+00	3.428e+00	4.387e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	8.825e+00	1.083e+01	4.898e+00	6.189e+00	4.358e+00	5.600e+00	4.255e+00	5.505e+00	3.590e+00	4.588e+00	3.590e+00	4.588e+00
3	2	8.020e+00	9.471e+00	4.137e+00	5.911e+00	4.084e+00	5.360e+00	4.028e+00	4.808e+00	3.714e+00	4.684e+00	3.390e+00	4.580e+00
3	3	7.926e+00	9.246e+00	4.683e+00	6.159e+00	4.323e+00	5.748e+00	3.372e+00	4.723e+00	3.361e+00	4.453e+00	3.361e+00	4.453e+00
3	4	8.073e+00	9.357e+00	5.220e+00	6.744e+00	4.145e+00	5.518e+00	3.980e+00	5.289e+00	3.543e+00	4.857e+00	3.543e+00	4.857e+00
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	7.520e+00	8.920e+00	5.444e+00	7.196e+00	4.187e+00	5.607e+00	3.733e+00	5.122e+00	3.547e+00	4.947e+00	3.369e+00	4.606e+00
3	7	8.364e+00	1.058e+01	4.811e+00	6.593e+00	4.220e+00	5.850e+00	3.179e+00	5.099e+00	3.179e+00	5.099e+00	3.179e+00	5.099e+00
3	8	7.071e+00	9.567e+00	4.828e+00	6.507e+00	4.330e+00	5.407e+00	4.038e+00	4.494e+00	4.038e+00	4.494e+00	3.967e+00	3.571e+00
3	9	8.068e+00	9.829e+00	4.804e+00	6.532e+00	3.952e+00	5.769e+00	3.774e+00	5.297e+00	3.599e+00	5.117e+00	3.578e+00	4.180e+00
3	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	8.665e+00	1.002e+01	5.403e+00	6.799e+00	4.139e+00	5.589e+00	3.513e+00	5.421e+00	3.129e+00	5.385e+00	2.862e+00	4.858e+00
4	2	8.002e+00	9.823e+00	5.223e+00	6.353e+00	3.628e+00	5.904e+00	3.628e+00	5.904e+00	3.266e+00	5.104e+00	3.266e+00	5.104e+00
4	3	7.868e+00	9.629e+00	5.316e+00	6.085e+00	4.501e+00	5.156e+00	4.299e+00	5.080e+00	3.990e+00	4.353e+00	3.963e+00	3.871e+00
4	4	7.750e+00	8.738e+00	5.211e+00	6.204e+00	4.058e+00	5.837e+00	3.814e+00	4.778e+00	3.814e+00	4.778e+00	3.757e+00	4.682e+00
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	7.939e+00	1.012e+01	4.466e+00	6.511e+00	3.746e+00	5.649e+00	3.746e+00	5.649e+00	2.955e+00	5.161e+00	2.882e+00	5.113e+00
4	7	8.453e+00	9.990e+00	5.124e+00	7.313e+00	4.538e+00	5.398e+00	4.055e+00	5.189e+00	3.578e+00	4.861e+00	3.378e+00	4.532e+00
4	8	8.598e+00	1.030e+01	4.790e+00	7.172e+00	4.373e+00	5.675e+00	4.018e+00	5.008e+00	3.537e+00	4.757e+00	3.537e+00	4.757e+00
