x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	9.040e-01	8.840e-01	8.960e-01	8.720e-01	8.840e-01	8.600e-01	8.680e-01	8.560e-01	8.560e-01	8.240e-01	7.640e-01	7.560e-01
0	1	8.920e-01	8.880e-01	8.880e-01	8.880e-01	8.600e-01	8.720e-01	8.520e-01	8.520e-01	8.400e-01	8.440e-01	7.560e-01	7.680e-01
0	2	8.800e-01	9.080e-01	8.720e-01	8.760e-01	8.680e-01	8.760e-01	8.560e-01	8.640e-01	8.000e-01	8.440e-01	7.800e-01	7.400e-01
0	3	8.920e-01	8.920e-01	8.720e-01	8.760e-01	8.720e-01	8.720e-01	8.480e-01	8.560e-01	8.480e-01	8.520e-01	7.360e-01	7.680e-01
0	4	9.120e-01	9.000e-01	9.000e-01	8.760e-01	8.880e-01	8.520e-01	8.520e-01	8.360e-01	8.200e-01	8.240e-01	7.400e-01	7.880e-01
0	5	9.000e-01	8.960e-01	9.000e-01	8.960e-01	8.680e-01	8.760e-01	8.680e-01	8.760e-01	8.280e-01	8.320e-01	7.400e-01	7.920e-01
0	6	8.920e-01	9.080e-01	8.680e-01	8.920e-01	8.560e-01	8.800e-01	8.520e-01	8.760e-01	8.120e-01	8.240e-01	7.240e-01	7.440e-01
0	7	9.080e-01	8.760e-01	9.000e-01	8.760e-01	9.000e-01	8.760e-01	8.960e-01	8.760e-01	8.120e-01	8.320e-01	7.240e-01	7.320e-01
0	8	9.040e-01	8.920e-01	8.840e-01	8.720e-01	8.560e-01	8.440e-01	8.560e-01	8.440e-01	8.280e-01	8.200e-01	7.360e-01	7.880e-01
0	9	9.160e-01	9.040e-01	8.920e-01	8.560e-01	8.560e-01	8.440e-01	8.520e-01	8.440e-01	8.280e-01	8.040e-01	7.320e-01	7.320e-01
0	10	8.880e-01	8.920e-01	8.840e-01	8.920e-01	8.440e-01	8.640e-01	8.440e-01	8.400e-01	7.960e-01	8.400e-01	7.400e-01	7.480e-01
0	11	8.560e-01	8.960e-01	8.360e-01	8.600e-01	8.360e-01	8.600e-01	8.200e-01	8.560e-01	8.160e-01	8.520e-01	7.680e-01	7.680e-01
0	12	9.040e-01	9.320e-01	8.800e-01	8.880e-01	8.680e-01	8.680e-01	8.400e-01	8.560e-01	8.280e-01	8.240e-01	7.520e-01	7.480e-01
