x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	6.827e+00	6.319e+00	5.663e+00	5.458e+00	5.036e+00	4.699e+00	3.932e+00	4.516e+00	3.595e+00	4.378e+00	3.024e+00	3.377e+00
0	1	5.917e+00	5.656e+00	4.955e+00	5.126e+00	4.430e+00	4.940e+00	4.297e+00	4.578e+00	3.975e+00	4.230e+00	2.792e+00	3.761e+00
0	2	6.355e+00	6.344e+00	5.051e+00	4.648e+00	4.835e+00	4.310e+00	4.503e+00	3.927e+00	4.305e+00	3.282e+00	4.165e+00	2.945e+00
0	3	6.934e+00	5.931e+00	6.318e+00	4.573e+00	5.745e+00	4.356e+00	5.745e+00	4.356e+00	5.745e+00	4.356e+00	3.571e+00	3.005e+00
0	4	6.468e+00	5.005e+00	6.389e+00	4.602e+00	5.625e+00	4.038e+00	5.625e+00	4.038e+00	4.488e+00	3.419e+00	3.696e+00	2.819e+00
0	5	6.537e+00	6.361e+00	5.653e+00	5.427e+00	5.106e+00	4.324e+00	5.106e+00	4.324e+00	4.346e+00	3.375e+00	3.623e+00	2.935e+00
0	6	7.157e+00	5.632e+00	5.380e+00	4.386e+00	5.349e+00	4.260e+00	4.691e+00	3.910e+00	4.571e+00	3.013e+00	4.064e+00	2.502e+00
0	7	6.942e+00	6.543e+00	5.921e+00	5.139e+00	5.288e+00	4.556e+00	4.139e+00	3.812e+00	3.950e+00	3.190e+00	3.950e+00	3.190e+00
0	8	6.448e+00	5.087e+00	4.765e+00	4.751e+00	4.714e+00	4.133e+00	4.614e+00	3.797e+00	4.575e+00	3.606e+00	2.997e+00	3.491e+00
0	9	5.383e+00	5.192e+00	4.961e+00	3.831e+00	4.170e+00	3.564e+00	4.131e+00	3.309e+00	4.102e+00	2.816e+00	3.937e+00	2.676e+00
0	10	7.003e+00	4.995e+00	4.538e+00	4.197e+00	4.185e+00	3.419e+00	4.185e+00	3.419e+00	4.185e+00	3.419e+00	3.589e+00	2.735e+00
0	11	5.490e+00	5.618e+00	5.338e+00	5.453e+00	4.297e+00	3.819e+00	4.213e+00	3.401e+00	4.213e+00	3.401e+00	3.755e+00	2.975e+00
0	12	6.718e+00	5.882e+00	5.755e+00	5.010e+00	4.997e+00	4.138e+00	4.997e+00	4.138e+00	4.680e+00	3.398e+00	3.310e+00	2.952e+00
0	13	5.749e+00	5.420e+00	5.749e+00	5.420e+00	5.114e+00	5.063e+00	4.530e+00	3.554e+00	4.530e+00	3.554e+00	3.196e+00	3.152e+00
0	14	7.363e+00	6.267e+00	5.798e+00	4.859e+00	5.154e+00	4.505e+00	3.986e+00	4.164e+00	3.457e+00	3.973e+00	3.287e+00	3.777e+00
0	15	6.394e+00	5.578e+00	6.135e+00	5.457e+00	5.644e+00	4.293e+00	5.011e+00	3.586e+00	4.426e+00	3.201e+00	4.106e+00	2.668e+00
0	16	5.707e+00	5.801e+00	5.535e+00	5.158e+00	5.089e+00	4.891e+00	4.647e+00	4.107e+00	4.540e+00	4.055e+00	3.606e+00	3.235e+00
0	17	7.409e+00	6.177e+00	5.376e+00	5.270e+00	4.615e+00	4.335e+00	4.615e+00	4.335e+00	3.976e+00	3.628e+00	3.946e+00	2.874e+00
0	18	5.237e+00	5.589e+00	5.237e+00	5.589e+00	4.413e+00	4.300e+00	4.413e+00	4.300e+00	3.887e+00	3.359e+00	3.792e+00	2.883e+00
0	19	5.644e+00	5.369e+00	5.128e+00	4.587e+00	4.861e+00	4.336e+00	4.659e+00	4.039e+00	4.226e+00	3.576e+00	3.742e+00	2.993e+00
0	20	5.789e+00	5.688e+00	5.591e+00	5.207e+00	5.126e+00	4.832e+00	4.303e+00	4.549e+00	4.273e+00	3.408e+00	3.992e+00	3.024e+00
1	0	6.578e+00	6.428e+00	5.180e+00	5.313e+00	4.865e+00	5.032e+00	4.387e+00	3.986e+00	4.387e+00	3.986e+00	3.480e+00	2.764e+00
1	1	7.438e+00	6.079e+00	5.934e+00	5.201e+00	5.445e+00	4.988e+00	5.101e+00	4.893e+00	4.548e+00	4.050e+00	3.586e+00	2.853e+00
1	2	6.354e+00	5.806e+00	5.470e+00	4.418e+00	5.359e+00	4.389e+00	5.359e+00	4.389e+00	4.195e+00	4.252e+00	3.283e+00	3.358e+00
1	3	7.119e+00	6.092e+00	6.200e+00	5.317e+00	4.926e+00	4.252e+00	4.460e+00	4.106e+00	4.298e+00	3.468e+00	3.768e+00	2.831e+00
1	4	6.840e+00	6.443e+00	6.248e+00	5.569e+00	5.128e+00	4.183e+00	4.382e+00	3.978e+00	4.171e+00	3.516e+00	3.712e+00	3.266e+00
1	5	5.899e+00	5.665e+00	5.675e+00	5.109e+00	5.243e+00	5.063e+00	4.982e+00	4.112e+00	4.194e+00	3.932e+00	3.420e+00	2.866e+00
1	6	6.212e+00	5.612e+00	5.750e+00	4.556e+00	5.239e+00	3.909e+00	5.239e+00	3.909e+00	4.871e+00	3.374e+00	3.848e+00	2.657e+00
1	7	5.452e+00	4.960e+00	5.254e+00	4.530e+00	5.254e+00	4.530e+00	4.741e+00	3.602e+00	4.719e+00	3.374e+00	4.317e+00	2.867e+00
1	8	6.981e+00	5.871e+00	6.806e+00	5.862e+00	5.003e+00	4.434e+00	4.195e+00	3.929e+00	3.950e+00	3.910e+00	3.839e+00	3.087e+00
