x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	8.618e+00	1.010e+01	7.156e+00	8.507e+00	6.677e+00	8.310e+00	6.349e+00	8.009e+00	5.214e+00	7.086e+00	4.134e+00	5.621e+00
0	11	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	13	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	14	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	15	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	8.545e+00	9.843e+00	7.610e+00	8.408e+00	6.311e+00	7.377e+00	5.268e+00	6.509e+00	4.848e+00	6.144e+00	4.026e+00	5.098e+00
1	2	8.000e+00	9.328e+00	6.455e+00	8.336e+00	6.296e+00	7.975e+00	6.014e+00	6.717e+00	5.519e+00	6.116e+00	4.396e+00	5.511e+00
1	3	8.662e+00	1.017e+01	6.227e+00	8.238e+00	6.108e+00	7.953e+00	5.021e+00	7.191e+00	5.021e+00	7.191e+00	4.543e+00	4.577e+00
1	4	9.132e+00	1.035e+01	7.080e+00	8.747e+00	7.080e+00	8.747e+00	5.500e+00	7.322e+00	5.006e+00	6.802e+00	3.687e+00	5.881e+00
1	5	8.924e+00	1.011e+01	8.315e+00	8.978e+00	6.184e+00	8.195e+00	5.867e+00	8.022e+00	4.727e+00	6.423e+00	3.808e+00	5.161e+00
1	6	8.677e+00	9.715e+00	7.558e+00	8.892e+00	7.082e+00	8.525e+00	6.500e+00	8.367e+00	5.268e+00	6.416e+00	4.053e+00	5.538e+00
1	7	6.817e+00	8.333e+00	6.663e+00	7.975e+00	5.556e+00	7.699e+00	5.544e+00	7.575e+00	4.622e+00	6.923e+00	3.812e+00	5.629e+00
1	8	8.840e+00	1.005e+01	7.021e+00	8.638e+00	6.400e+00	7.951e+00	5.926e+00	7.509e+00	4.910e+00	6.602e+00	3.883e+00	5.518e+00
1	9	8.522e+00	1.081e+01	6.874e+00	8.499e+00	6.271e+00	8.091e+00	5.958e+00	7.587e+00	4.523e+00	6.772e+00	3.995e+00	5.062e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	11	8.276e+00	9.772e+00	6.338e+00	8.251e+00	6.338e+00	8.251e+00	5.517e+00	7.393e+00	5.480e+00	6.889e+00	4.194e+00	5.664e+00
1	12	8.631e+00	1.049e+01	7.594e+00	9.212e+00	6.142e+00	7.343e+00	5.685e+00	7.072e+00	5.685e+00	7.072e+00	4.310e+00	5.006e+00
1	13	7.797e+00	1.002e+01	6.642e+00	8.784e+00	6.040e+00	7.484e+00	5.695e+00	7.391e+00	5.404e+00	6.692e+00	4.226e+00	4.969e+00
1	14	6.725e+00	9.077e+00	6.725e+00	9.077e+00	6.646e+00	8.985e+00	6.050e+00	7.730e+00	5.390e+00	6.244e+00	4.715e+00	5.361e+00
1	15	7.944e+00	9.468e+00	7.086e+00	8.797e+00	6.313e+00	7.840e+00	6.133e+00	7.681e+00	4.874e+00	5.944e+00	3.871e+00	5.294e+00
1	16	8.289e+00	9.498e+00	7.518e+00	8.980e+00	6.345e+00	7.592e+00	5.795e+00	7.044e+00	5.536e+00	6.358e+00	4.545e+00	5.563e+00
1	17	8.741e+00	9.891e+00	7.964e+00	9.105e+00	6.627e+00	8.194e+00	6.565e+00	7.168e+00	4.990e+00	6.724e+00	4.051e+00	5.214e+00
1	18	7.827e+00	9.691e+00	7.753e+00	9.672e+00	5.689e+00	7.792e+00	5.387e+00	6.506e+00	5.159e+00	6.244e+00	3.868e+00	5.572e+00
1	19	8.388e+00	1.018e+01	7.725e+00	9.913e+00	6.388e+00	7.762e+00	6.133e+00	7.188e+00	4.897e+00	6.487e+00	4.382e+00	5.658e+00
1	20	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	8.366e+00	9.549e+00	7.099e+00	8.658e+00	6.446e+00	7.500e+00	5.818e+00	6.421e+00	5.131e+00	5.627e+00	4.771e+00	5.221e+00
2	2	7.508e+00	9.188e+00	7.114e+00	8.994e+00	5.103e+00	6.841e+00	4.999e+00	6.774e+00	4.612e+00	6.012e+00	4.111e+00	5.354e+00
2	3	7.973e+00	1.002e+01	6.862e+00	8.617e+00	6.708e+00	8.222e+00	6.191e+00	6.654e+00	4.851e+00	5.550e+00	4.319e+00	5.182e+00
2	4	7.265e+00	9.236e+00	7.265e+00	9.236e+00	6.734e+00	8.314e+00	5.711e+00	7.598e+00	5.105e+00	6.787e+00	3.979e+00	4.937e+00
2	5	8.845e+00	1.022e+01	8.043e+00	9.744e+00	6.757e+00	7.844e+00	5.675e+00	6.959e+00	5.041e+00	6.221e+00	4.018e+00	5.097e+00
2	6	8.198e+00	9.930e+00	7.197e+00	8.775e+00	7.197e+00	8.775e+00	6.075e+00	7.870e+00	4.895e+00	6.601e+00	3.521e+00	5.116e+00
2	7	7.857e+00	9.365e+00	6.365e+00	8.140e+00	5.547e+00	7.632e+00	5.220e+00	6.535e+00	5.220e+00	6.535e+00	4.372e+00	5.337e+00
2	8	7.546e+00	9.373e+00	6.331e+00	7.890e+00	5.555e+00	6.867e+00	4.943e+00	6.546e+00	4.907e+00	6.402e+00	4.321e+00	5.136e+00
2	9	8.122e+00	1.071e+01	6.795e+00	8.342e+00	5.999e+00	7.547e+00	5.990e+00	7.370e+00	4.231e+00	5.972e+00	4.123e+00	5.864e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	11	7.531e+00	9.613e+00	7.329e+00	8.773e+00	6.106e+00	8.564e+00	5.510e+00	7.737e+00	5.428e+00	7.388e+00	4.232e+00	5.470e+00
2	12	8.280e+00	1.033e+01	8.117e+00	9.562e+00	6.640e+00	7.879e+00	5.273e+00	6.934e+00	5.273e+00	6.934e+00	4.923e+00	4.834e+00
