x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	5	6.827e+00	6.319e+00	4.186e+00	3.366e+00	4.119e+00	3.253e+00	3.493e+00	2.912e+00	3.480e+00	2.785e+00	3.422e+00	2.715e+00
0	6	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	9	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
0	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	1	5.917e+00	5.656e+00	3.948e+00	4.008e+00	3.231e+00	3.211e+00	3.231e+00	3.211e+00	3.027e+00	2.950e+00	2.807e+00	2.757e+00
1	2	6.355e+00	6.344e+00	3.716e+00	3.876e+00	3.139e+00	3.524e+00	2.834e+00	3.089e+00	2.834e+00	3.089e+00	2.834e+00	3.089e+00
1	3	6.934e+00	5.931e+00	3.173e+00	3.928e+00	2.960e+00	3.826e+00	2.702e+00	3.790e+00	2.416e+00	3.527e+00	2.416e+00	3.527e+00
1	4	6.468e+00	5.005e+00	3.269e+00	3.828e+00	2.897e+00	3.461e+00	2.885e+00	3.326e+00	2.885e+00	3.326e+00	2.711e+00	3.282e+00
1	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1	6	6.537e+00	6.361e+00	4.476e+00	3.026e+00	3.713e+00	2.367e+00	3.713e+00	2.367e+00	3.576e+00	2.233e+00	3.576e+00	2.233e+00
1	7	7.157e+00	5.632e+00	4.787e+00	3.039e+00	4.208e+00	2.518e+00	4.067e+00	2.380e+00	3.869e+00	1.985e+00	3.869e+00	1.985e+00
1	8	6.942e+00	6.543e+00	4.565e+00	3.406e+00	3.724e+00	3.365e+00	3.543e+00	3.180e+00	3.543e+00	3.180e+00	3.325e+00	2.645e+00
1	9	6.448e+00	5.087e+00	4.528e+00	3.868e+00	4.172e+00	2.722e+00	3.976e+00	2.634e+00	3.791e+00	2.275e+00	3.791e+00	2.275e+00
1	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	1	5.383e+00	5.192e+00	4.000e+00	3.192e+00	3.350e+00	2.788e+00	3.350e+00	2.788e+00	3.350e+00	2.788e+00	3.009e+00	2.578e+00
2	2	7.003e+00	4.995e+00	4.401e+00	3.879e+00	3.186e+00	3.599e+00	2.609e+00	3.032e+00	2.609e+00	3.032e+00	2.446e+00	3.010e+00
2	3	5.490e+00	5.618e+00	3.116e+00	4.266e+00	2.943e+00	3.412e+00	2.828e+00	3.357e+00	2.501e+00	3.335e+00	2.501e+00	3.335e+00
2	4	6.718e+00	5.882e+00	3.593e+00	3.871e+00	3.024e+00	3.618e+00	3.007e+00	3.330e+00	3.007e+00	3.330e+00	2.612e+00	3.138e+00
2	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	6	5.749e+00	5.420e+00	4.421e+00	4.045e+00	4.270e+00	3.120e+00	3.978e+00	2.869e+00	3.230e+00	2.675e+00	3.110e+00	2.663e+00
2	7	7.363e+00	6.267e+00	4.354e+00	3.164e+00	3.967e+00	2.694e+00	3.967e+00	2.694e+00	3.620e+00	2.402e+00	3.385e+00	2.215e+00
2	8	6.394e+00	5.578e+00	4.841e+00	3.304e+00	4.051e+00	2.867e+00	3.742e+00	2.142e+00	3.654e+00	2.139e+00	3.654e+00	2.139e+00
2	9	5.707e+00	5.801e+00	4.517e+00	4.232e+00	3.950e+00	2.863e+00	3.486e+00	2.837e+00	3.426e+00	2.348e+00	3.426e+00	2.348e+00
2	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	1	7.409e+00	6.177e+00	3.517e+00	3.925e+00	3.360e+00	3.453e+00	3.106e+00	3.068e+00	3.106e+00	3.068e+00	2.947e+00	2.984e+00
3	2	5.237e+00	5.589e+00	3.217e+00	3.864e+00	2.463e+00	3.098e+00	2.463e+00	3.098e+00	2.463e+00	3.098e+00	2.463e+00	3.098e+00
3	3	5.644e+00	5.369e+00	3.564e+00	3.922e+00	2.755e+00	3.576e+00	2.466e+00	3.223e+00	2.466e+00	3.223e+00	2.466e+00	3.223e+00
3	4	5.789e+00	5.688e+00	3.319e+00	3.783e+00	3.293e+00	3.276e+00	3.200e+00	3.268e+00	3.086e+00	2.651e+00	3.086e+00	2.651e+00
3	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3	6	6.578e+00	6.428e+00	4.012e+00	3.998e+00	3.240e+00	3.217e+00	3.171e+00	2.978e+00	3.171e+00	2.978e+00	3.171e+00	2.978e+00
3	7	7.438e+00	6.079e+00	4.645e+00	3.027e+00	4.645e+00	3.027e+00	3.811e+00	2.311e+00	3.811e+00	2.311e+00	3.811e+00	2.311e+00
3	8	6.354e+00	5.806e+00	4.304e+00	3.319e+00	4.067e+00	2.554e+00	3.774e+00	2.103e+00	3.774e+00	2.103e+00	3.774e+00	2.103e+00
3	9	7.119e+00	6.092e+00	3.769e+00	3.472e+00	3.611e+00	3.135e+00	3.457e+00	3.018e+00	3.232e+00	2.724e+00	3.116e+00	2.710e+00
3	10	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	1	6.840e+00	6.443e+00	3.307e+00	4.041e+00	2.733e+00	3.595e+00	2.296e+00	3.347e+00	2.296e+00	3.347e+00	2.296e+00	3.347e+00
4	2	5.899e+00	5.665e+00	2.802e+00	4.111e+00	2.802e+00	4.111e+00	2.657e+00	4.055e+00	2.419e+00	3.482e+00	2.419e+00	3.482e+00
4	3	6.212e+00	5.612e+00	3.703e+00	3.606e+00	3.260e+00	3.396e+00	3.108e+00	2.921e+00	3.108e+00	2.921e+00	2.926e+00	2.855e+00
4	4	5.452e+00	4.960e+00	4.076e+00	3.328e+00	3.645e+00	2.826e+00	3.645e+00	2.826e+00	3.362e+00	2.626e+00	3.362e+00	2.626e+00
4	5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4	6	6.981e+00	5.871e+00	3.706e+00	3.365e+00	3.376e+00	3.176e+00	3.376e+00	3.176e+00	3.213e+00	2.846e+00	3.134e+00	2.788e+00
4	7	6.706e+00	7.050e+00	4.995e+00	2.775e+00	4.207e+00	2.512e+00	3.557e+00	2.502e+00	3.557e+00	2.502e+00	3.557e+00	2.502e+00
4	8	6.436e+00	5.633e+00	3.380e+00	3.152e+00	3.380e+00	3.152e+00	3.190e+00	3.054e+00	2.999e+00	2.942e+00	2.999e+00	2.942e+00
