x	y	0.fitness.0.	0.fitness.1.	5000.fitness.0.	5000.fitness.1.	10000.fitness.0.	10000.fitness.1.	15000.fitness.0.	15000.fitness.1.	25000.fitness.0.	25000.fitness.1.	50000.fitness.0.	50000.fitness.1.
0	0	3.515e+00	4.758e+00	2.944e+00	4.219e+00	2.553e+00	3.325e+00	2.553e+00	3.325e+00	2.553e+00	3.325e+00	2.553e+00	3.325e+00
0	1	4.671e+00	5.304e+00	3.588e+00	3.426e+00	3.008e+00	2.944e+00	3.008e+00	2.944e+00	3.008e+00	2.944e+00	2.910e+00	2.944e+00
0	2	3.623e+00	5.240e+00	1.843e+00	4.467e+00	1.843e+00	4.467e+00	1.843e+00	4.467e+00	1.695e+00	4.371e+00	1.663e+00	4.295e+00
0	3	4.576e+00	5.226e+00	3.750e+00	4.059e+00	2.702e+00	3.238e+00	2.702e+00	3.238e+00	2.702e+00	3.238e+00	2.702e+00	3.238e+00
0	4	4.250e+00	4.294e+00	3.324e+00	3.668e+00	3.133e+00	3.485e+00	2.701e+00	3.303e+00	2.618e+00	3.209e+00	2.618e+00	3.209e+00
0	5	4.170e+00	4.281e+00	3.226e+00	3.803e+00	2.908e+00	3.133e+00	2.908e+00	3.133e+00	2.820e+00	3.000e+00	2.820e+00	3.000e+00
0	6	3.644e+00	5.724e+00	2.503e+00	3.795e+00	2.438e+00	3.590e+00	2.328e+00	3.576e+00	2.328e+00	3.576e+00	2.328e+00	3.576e+00
0	7	4.005e+00	4.823e+00	3.390e+00	3.656e+00	3.328e+00	2.884e+00	3.199e+00	2.767e+00	3.199e+00	2.767e+00	3.088e+00	2.765e+00
0	8	4.537e+00	5.451e+00	2.830e+00	3.797e+00	2.549e+00	3.575e+00	2.549e+00	3.575e+00	2.521e+00	3.565e+00	2.323e+00	3.447e+00
0	9	3.886e+00	5.412e+00	2.811e+00	4.189e+00	2.278e+00	3.676e+00	2.278e+00	3.676e+00	2.278e+00	3.676e+00	2.278e+00	3.676e+00
0	10	3.300e+00	4.664e+00	2.627e+00	4.142e+00	2.217e+00	3.860e+00	2.217e+00	3.860e+00	2.217e+00	3.860e+00	2.116e+00	3.722e+00
1	0	4.225e+00	5.858e+00	2.446e+00	4.586e+00	1.996e+00	4.046e+00	1.996e+00	4.046e+00	1.881e+00	4.043e+00	1.881e+00	4.043e+00
1	1	4.410e+00	5.436e+00	3.371e+00	3.608e+00	2.947e+00	3.243e+00	2.947e+00	3.243e+00	2.795e+00	3.135e+00	2.754e+00	3.124e+00
1	2	4.079e+00	5.266e+00	2.423e+00	3.951e+00	2.423e+00	3.951e+00	2.423e+00	3.951e+00	2.122e+00	3.918e+00	2.105e+00	3.811e+00
1	3	3.021e+00	5.073e+00	2.612e+00	4.905e+00	2.338e+00	4.299e+00	2.243e+00	4.178e+00	2.122e+00	3.916e+00	2.041e+00	3.825e+00
1	4	5.142e+00	5.103e+00	3.186e+00	3.810e+00	2.744e+00	3.338e+00	2.602e+00	3.298e+00	2.602e+00	3.298e+00	2.557e+00	3.286e+00
1	5	4.266e+00	5.050e+00	2.719e+00	3.414e+00	2.719e+00	3.414e+00	2.578e+00	3.238e+00	2.578e+00	3.238e+00	2.578e+00	3.238e+00
1	6	4.208e+00	4.589e+00	3.082e+00	3.482e+00	2.916e+00	3.116e+00	2.916e+00	3.116e+00	2.806e+00	3.054e+00	2.806e+00	3.054e+00
1	7	4.292e+00	4.782e+00	2.993e+00	3.387e+00	2.974e+00	3.204e+00	2.974e+00	3.204e+00	2.724e+00	3.106e+00	2.724e+00	3.106e+00
1	8	3.800e+00	4.888e+00	3.116e+00	4.281e+00	2.659e+00	3.622e+00	2.484e+00	3.447e+00	2.484e+00	3.447e+00	2.484e+00	3.447e+00
1	9	4.614e+00	5.003e+00	2.686e+00	3.696e+00	2.635e+00	3.572e+00	2.635e+00	3.572e+00	2.501e+00	3.285e+00	2.501e+00	3.285e+00
1	10	4.521e+00	5.567e+00	2.718e+00	4.411e+00	2.151e+00	4.031e+00	2.151e+00	4.031e+00	2.101e+00	3.928e+00	2.101e+00	3.928e+00
2	0	4.219e+00	5.718e+00	2.691e+00	4.348e+00	2.602e+00	3.485e+00	2.602e+00	3.485e+00	2.581e+00	3.286e+00	2.557e+00	3.257e+00
2	1	3.558e+00	5.063e+00	3.121e+00	3.571e+00	3.017e+00	3.191e+00	3.017e+00	3.191e+00	2.909e+00	3.038e+00	2.858e+00	2.888e+00
2	2	4.193e+00	5.230e+00	3.192e+00	3.893e+00	2.567e+00	3.657e+00	2.548e+00	3.578e+00	2.548e+00	3.578e+00	2.338e+00	3.504e+00
