evals.q.250.	_.mt.25.3.ga.all.each.solution.overall.target.distance	_.mt.25.3.ga.all.each.solution.overall.target.distance.min	_.mt.25.3.ga.all.each.solution.overall.target.distance.max	_.mt.25.3.ga.33.all.each.solution.overall.target.distance	_.mt.25.3.ga.33.all.each.solution.overall.target.distance.min	_.mt.25.3.ga.33.all.each.solution.overall.target.distance.max	_.mt.25.3.me.2.all.each.solution.overall.target.distance	_.mt.25.3.me.2.all.each.solution.overall.target.distance.min	_.mt.25.3.me.2.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.e.11.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.cc.11.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.e.21.all.each.solution.overall.target.distance.max	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance.min	_.mt.25.3.cabea.cc.21.all.each.solution.overall.target.distance.max
2.150e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.200e-01	2.800e-01	3.467e-01	1.333e-02	1.333e-02	4.000e-02	1.333e-02	0.000e+00	4.000e-02	3.067e-01	2.933e-01	3.200e-01	2.400e-01	2.267e-01	2.533e-01
2.175e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.200e-01	2.800e-01	3.467e-01	1.333e-02	1.333e-02	4.000e-02	1.333e-02	0.000e+00	4.000e-02	nan	nan	nan	2.267e-01	2.133e-01	2.400e-01
2.200e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.200e-01	2.800e-01	3.467e-01	1.333e-02	0.000e+00	4.000e-02	1.333e-02	0.000e+00	4.000e-02	3.067e-01	2.933e-01	3.200e-01	2.267e-01	2.133e-01	2.400e-01
2.225e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.800e-01	3.467e-01	1.333e-02	0.000e+00	4.000e-02	1.333e-02	0.000e+00	4.000e-02	nan	nan	nan	2.133e-01	2.133e-01	2.400e-01
2.250e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.800e-01	3.467e-01	1.333e-02	0.000e+00	4.000e-02	1.333e-02	0.000e+00	4.000e-02	2.933e-01	2.800e-01	3.067e-01	nan	nan	nan
2.275e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.800e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	4.000e-02	nan	nan	nan	2.133e-01	2.000e-01	2.400e-01
2.300e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.800e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	4.000e-02	2.933e-01	2.667e-01	3.067e-01	2.133e-01	2.000e-01	2.267e-01
2.325e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	4.000e-02	2.933e-01	2.667e-01	3.067e-01	2.000e-01	2.000e-01	2.133e-01
2.350e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	4.000e-02	nan	nan	nan	nan	nan	nan
2.375e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	2.800e-01	2.667e-01	2.933e-01	2.000e-01	1.867e-01	2.133e-01
2.400e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	nan	nan	nan	2.000e-01	1.867e-01	2.133e-01
2.425e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.467e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	2.800e-01	2.667e-01	2.933e-01	1.867e-01	1.867e-01	2.000e-01
2.450e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.333e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	nan	nan	nan	nan	nan	nan
2.475e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.333e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	2.667e-01	2.533e-01	2.800e-01	1.867e-01	1.733e-01	2.000e-01
2.500e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.333e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	nan	nan	nan	1.867e-01	1.733e-01	2.000e-01
2.525e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.333e-01	1.333e-02	0.000e+00	2.667e-02	1.333e-02	0.000e+00	2.667e-02	2.667e-01	2.533e-01	2.667e-01	1.867e-01	1.733e-01	2.000e-01
2.550e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.667e-01	3.333e-01	0.000e+00	0.000e+00	2.667e-02	0.000e+00	0.000e+00	2.667e-02	2.533e-01	2.400e-01	2.667e-01	nan	nan	nan
2.575e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.533e-01	3.333e-01	0.000e+00	0.000e+00	2.667e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.867e-01	1.733e-01	1.867e-01
2.600e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.533e-01	3.333e-01	0.000e+00	0.000e+00	2.667e-02	0.000e+00	0.000e+00	2.667e-02	2.533e-01	2.400e-01	2.667e-01	1.733e-01	1.733e-01	1.867e-01
2.625e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.733e-01	1.600e-01	1.867e-01
2.650e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	3.067e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.400e-01	2.267e-01	2.533e-01	nan	nan	nan
2.675e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.733e-01	1.467e-01	1.867e-01
2.700e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.400e-01	2.267e-01	2.533e-01	1.733e-01	1.467e-01	1.733e-01
2.725e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.400e-01	2.133e-01	2.533e-01	1.600e-01	1.467e-01	1.733e-01
2.750e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	nan	nan	nan
2.775e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.267e-01	2.133e-01	2.400e-01	1.600e-01	1.467e-01	1.733e-01
2.800e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.600e-01	1.467e-01	1.733e-01
2.825e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.400e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.267e-01	2.133e-01	2.400e-01	1.600e-01	1.333e-01	1.600e-01
2.850e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.600e-01	1.333e-01	1.600e-01
2.875e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.133e-01	2.000e-01	2.400e-01	nan	nan	nan
2.900e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.133e-01	2.000e-01	2.267e-01	1.467e-01	1.200e-01	1.600e-01
2.925e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.467e-01	1.200e-01	1.600e-01
2.950e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.133e-01	1.867e-01	2.267e-01	1.333e-01	1.200e-01	1.467e-01
2.975e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	nan	nan	nan
3.000e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.133e-01	1.867e-01	2.267e-01	1.333e-01	1.067e-01	1.467e-01
3.025e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.200e-01	1.067e-01	1.333e-01
3.050e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.933e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.133e-01	1.733e-01	2.133e-01	1.200e-01	1.067e-01	1.333e-01
3.075e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	2.000e-01	1.733e-01	2.133e-01	nan	nan	nan
3.100e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.200e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	2.667e-02	nan	nan	nan	1.200e-01	1.067e-01	1.333e-01
3.125e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	2.000e-01	1.733e-01	2.133e-01	1.067e-01	9.333e-02	1.333e-01
3.150e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.067e-01	9.333e-02	1.333e-01
3.175e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	2.000e-01	1.733e-01	2.133e-01	nan	nan	nan
3.200e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	1.067e-01	9.333e-02	1.200e-01
3.225e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.867e-01	1.733e-01	2.000e-01	1.067e-01	9.333e-02	1.200e-01
3.250e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.800e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	9.333e-02	9.333e-02	1.067e-01
3.275e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.733e-01	1.733e-01	2.000e-01	nan	nan	nan
3.300e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.733e-01	1.600e-01	1.867e-01	9.333e-02	8.000e-02	1.067e-01
3.325e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	9.333e-02	8.000e-02	1.067e-01
3.350e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.733e-01	1.600e-01	1.867e-01	9.333e-02	8.000e-02	1.067e-01
3.375e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
3.400e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.733e-01	1.467e-01	1.733e-01	9.333e-02	8.000e-02	1.067e-01
3.425e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	8.000e-02	6.667e-02	1.067e-01
3.450e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.267e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.733e-01	1.467e-01	1.733e-01	8.000e-02	6.667e-02	9.333e-02
3.475e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.600e-01	1.467e-01	1.733e-01	8.000e-02	6.667e-02	9.333e-02
3.500e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
3.525e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.600e-01	1.333e-01	1.600e-01	8.000e-02	5.333e-02	9.333e-02
3.550e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	8.000e-02	5.333e-02	8.000e-02
3.575e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.600e-01	1.200e-01	1.600e-01	6.667e-02	5.333e-02	8.000e-02
3.600e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
3.625e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.467e-01	1.200e-01	1.600e-01	6.667e-02	5.333e-02	8.000e-02
3.650e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.467e-01	1.200e-01	1.600e-01	6.667e-02	5.333e-02	8.000e-02
3.675e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	5.333e-02	5.333e-02	8.000e-02
3.700e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.333e-01	1.200e-01	1.600e-01	nan	nan	nan
3.725e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	5.333e-02	5.333e-02	6.667e-02
3.750e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	1.333e-02	0.000e+00	0.000e+00	1.333e-02	1.333e-01	1.200e-01	1.600e-01	5.333e-02	4.000e-02	6.667e-02
3.775e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	5.333e-02	4.000e-02	6.667e-02
3.800e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.333e-01	1.200e-01	1.467e-01	nan	nan	nan
3.825e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.333e-01	1.067e-01	1.467e-01	5.333e-02	4.000e-02	6.667e-02
3.850e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	5.333e-02	4.000e-02	6.667e-02
3.875e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.333e-01	1.067e-01	1.467e-01	5.333e-02	4.000e-02	6.667e-02
3.900e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	3.067e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
3.925e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.200e-01	1.067e-01	1.467e-01	5.333e-02	4.000e-02	5.333e-02
3.950e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	4.000e-02	4.000e-02	5.333e-02
3.975e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.200e-01	9.333e-02	1.333e-01	4.000e-02	2.667e-02	5.333e-02
4.000e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	nan	nan	nan
4.025e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.200e-01	9.333e-02	1.333e-01	4.000e-02	2.667e-02	5.333e-02
4.050e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.067e-01	9.333e-02	1.200e-01	4.000e-02	2.667e-02	5.333e-02
4.075e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	4.000e-02	2.667e-02	5.333e-02
4.100e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.067e-01	8.000e-02	1.200e-01	nan	nan	nan
4.125e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	4.000e-02	2.667e-02	5.333e-02
4.150e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	1.067e-01	8.000e-02	1.200e-01	4.000e-02	2.667e-02	4.000e-02
4.175e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	4.000e-02	1.333e-02	4.000e-02
4.200e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	8.000e-02	1.067e-01	2.667e-02	1.333e-02	4.000e-02
4.225e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	8.000e-02	1.067e-01	nan	nan	nan
4.250e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.133e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	2.667e-02	1.333e-02	4.000e-02
4.275e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.933e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	6.667e-02	1.067e-01	2.667e-02	1.333e-02	4.000e-02
4.300e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	2.667e-02	1.333e-02	4.000e-02
4.325e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	6.667e-02	9.333e-02	nan	nan	nan
4.350e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	nan	nan	nan	2.667e-02	1.333e-02	4.000e-02
4.375e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	6.667e-02	9.333e-02	2.667e-02	1.333e-02	4.000e-02
4.400e+04	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	4.267e-01	2.667e-01	2.000e-01	2.800e-01	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.333e-02	9.333e-02	6.667e-02	9.333e-02	2.667e-02	1.333e-02	4.000e-02
