x	y	0.fitness	0.targets.dist.0.	0.targets.dist.1.	0.targets.dist.2.	5000.fitness	5000.targets.dist.0.	5000.targets.dist.1.	5000.targets.dist.2.	10000.fitness	10000.targets.dist.0.	10000.targets.dist.1.	10000.targets.dist.2.	15000.fitness	15000.targets.dist.0.	15000.targets.dist.1.	15000.targets.dist.2.	20000.fitness	20000.targets.dist.0.	20000.targets.dist.1.	20000.targets.dist.2.	25000.fitness	25000.targets.dist.0.	25000.targets.dist.1.	25000.targets.dist.2.	30000.fitness	30000.targets.dist.0.	30000.targets.dist.1.	30000.targets.dist.2.	40000.fitness	40000.targets.dist.0.	40000.targets.dist.1.	40000.targets.dist.2.	50000.fitness	50000.targets.dist.0.	50000.targets.dist.1.	50000.targets.dist.2.
3	7	5.765e+00	5.978e+00	5.765e+00	7.398e+00	2.781e+00	5.244e+00	2.781e+00	6.961e+00	2.071e+00	4.930e+00	2.071e+00	6.104e+00	2.071e+00	4.930e+00	2.071e+00	6.104e+00	1.579e+00	5.143e+00	1.579e+00	6.532e+00	1.579e+00	5.143e+00	1.579e+00	6.532e+00	1.579e+00	5.143e+00	1.579e+00	6.532e+00	1.579e+00	5.143e+00	1.579e+00	6.532e+00	1.579e+00	5.143e+00	1.579e+00	6.532e+00
3	8	5.569e+00	6.181e+00	5.569e+00	7.787e+00	3.544e+00	4.930e+00	3.544e+00	7.102e+00	2.079e+00	4.316e+00	2.079e+00	6.223e+00	1.586e+00	5.263e+00	1.586e+00	6.601e+00	1.586e+00	5.263e+00	1.586e+00	6.601e+00	1.580e+00	5.821e+00	1.580e+00	6.741e+00	1.580e+00	5.821e+00	1.580e+00	6.741e+00	1.580e+00	5.821e+00	1.580e+00	6.741e+00	1.445e+00	5.275e+00	1.445e+00	6.793e+00
3	9	5.488e+00	6.275e+00	5.488e+00	8.198e+00	2.532e+00	5.027e+00	2.532e+00	6.221e+00	1.802e+00	4.371e+00	1.802e+00	6.244e+00	1.696e+00	5.271e+00	1.696e+00	6.757e+00	1.676e+00	5.221e+00	1.676e+00	6.389e+00	1.676e+00	5.221e+00	1.676e+00	6.389e+00	1.662e+00	5.160e+00	1.662e+00	6.304e+00	1.583e+00	5.608e+00	1.583e+00	6.519e+00	1.583e+00	5.608e+00	1.583e+00	6.519e+00
3	10	5.666e+00	6.298e+00	5.666e+00	7.948e+00	2.459e+00	5.146e+00	2.459e+00	5.842e+00	2.053e+00	5.287e+00	2.053e+00	6.209e+00	1.973e+00	5.731e+00	1.973e+00	6.347e+00	1.608e+00	5.072e+00	1.608e+00	6.427e+00	1.555e+00	5.144e+00	1.555e+00	6.572e+00	1.460e+00	4.969e+00	1.460e+00	6.869e+00	1.460e+00	4.969e+00	1.460e+00	6.869e+00	1.460e+00	4.969e+00	1.460e+00	6.869e+00
4	0	5.730e+00	5.730e+00	5.864e+00	7.342e+00	3.365e+00	5.700e+00	3.365e+00	7.524e+00	1.829e+00	5.050e+00	1.829e+00	6.527e+00	1.811e+00	4.552e+00	1.811e+00	6.177e+00	1.593e+00	5.520e+00	1.593e+00	6.880e+00	1.550e+00	5.383e+00	1.550e+00	6.688e+00	1.550e+00	5.383e+00	1.550e+00	6.688e+00	1.468e+00	5.268e+00	1.468e+00	6.665e+00	1.468e+00	5.268e+00	1.468e+00	6.665e+00
4	1	5.327e+00	6.376e+00	5.327e+00	8.061e+00	3.380e+00	4.549e+00	3.380e+00	7.122e+00	1.888e+00	5.228e+00	1.888e+00	7.358e+00	1.654e+00	4.928e+00	1.654e+00	6.647e+00	1.654e+00	4.928e+00	1.654e+00	6.647e+00	1.354e+00	5.423e+00	1.354e+00	6.759e+00	1.354e+00	5.423e+00	1.354e+00	6.759e+00	1.352e+00	5.322e+00	1.352e+00	7.004e+00	1.352e+00	5.322e+00	1.352e+00	7.004e+00
4	2	6.678e+00	6.824e+00	6.678e+00	8.850e+00	3.662e+00	4.832e+00	3.662e+00	6.535e+00	2.443e+00	5.364e+00	2.443e+00	7.195e+00	2.078e+00	5.424e+00	2.078e+00	7.428e+00	1.799e+00	5.757e+00	1.799e+00	7.232e+00	1.618e+00	5.414e+00	1.618e+00	6.563e+00	1.332e+00	5.265e+00	1.332e+00	6.724e+00	1.332e+00	5.265e+00	1.332e+00	6.724e+00	1.269e+00	5.076e+00	1.269e+00	6.597e+00
4	3	6.451e+00	6.580e+00	6.451e+00	8.286e+00	3.602e+00	4.792e+00	3.602e+00	6.526e+00	2.243e+00	5.693e+00	2.243e+00	6.858e+00	1.741e+00	5.499e+00	1.741e+00	6.973e+00	1.738e+00	6.004e+00	1.738e+00	7.133e+00	1.738e+00	6.004e+00	1.738e+00	7.133e+00	1.738e+00	6.004e+00	1.738e+00	7.133e+00	1.511e+00	5.454e+00	1.511e+00	6.761e+00	1.310e+00	5.284e+00	1.310e+00	6.906e+00
4	4	6.666e+00	6.876e+00	6.666e+00	8.452e+00	3.094e+00	4.381e+00	3.094e+00	6.559e+00	1.957e+00	5.071e+00	1.957e+00	6.478e+00	1.758e+00	5.500e+00	1.758e+00	6.867e+00	1.758e+00	5.500e+00	1.758e+00	6.867e+00	1.758e+00	5.500e+00	1.758e+00	6.867e+00	1.647e+00	5.123e+00	1.647e+00	6.830e+00	1.647e+00	5.123e+00	1.647e+00	6.830e+00	1.647e+00	5.123e+00	1.647e+00	6.830e+00
4	5	5.464e+00	6.509e+00	5.464e+00	6.915e+00	2.712e+00	5.071e+00	2.712e+00	7.462e+00	1.998e+00	5.338e+00	1.998e+00	7.038e+00	1.949e+00	5.449e+00	1.949e+00	6.587e+00	1.729e+00	4.751e+00	1.729e+00	6.004e+00	1.729e+00	4.751e+00	1.729e+00	6.004e+00	1.329e+00	5.228e+00	1.329e+00	6.710e+00	1.289e+00	4.922e+00	1.289e+00	6.612e+00	1.289e+00	4.922e+00	1.289e+00	6.612e+00
4	6	6.388e+00	6.746e+00	6.388e+00	7.710e+00	2.807e+00	4.947e+00	2.807e+00	6.739e+00	1.975e+00	5.110e+00	1.975e+00	6.668e+00	1.910e+00	5.059e+00	1.910e+00	6.437e+00	1.604e+00	5.103e+00	1.604e+00	6.732e+00	1.377e+00	5.310e+00	1.377e+00	6.473e+00	1.377e+00	5.310e+00	1.377e+00	6.473e+00	1.300e+00	5.300e+00	1.300e+00	6.704e+00	1.300e+00	5.300e+00	1.300e+00	6.704e+00
4	7	5.103e+00	6.312e+00	5.103e+00	7.991e+00	2.860e+00	4.970e+00	2.860e+00	6.474e+00	2.468e+00	5.036e+00	2.468e+00	6.995e+00	1.809e+00	5.008e+00	1.809e+00	6.618e+00	1.783e+00	5.418e+00	1.783e+00	6.607e+00	1.740e+00	5.011e+00	1.740e+00	6.532e+00	1.740e+00	5.011e+00	1.740e+00	6.532e+00	1.728e+00	4.780e+00	1.728e+00	6.362e+00	1.279e+00	5.034e+00	1.279e+00	6.622e+00
4	8	5.269e+00	5.755e+00	5.269e+00	7.343e+00	3.636e+00	5.725e+00	3.636e+00	6.937e+00	2.124e+00	4.994e+00	2.124e+00	6.730e+00	1.705e+00	5.320e+00	1.705e+00	6.478e+00	1.705e+00	5.320e+00	1.705e+00	6.478e+00	1.677e+00	5.152e+00	1.677e+00	6.421e+00	1.511e+00	5.140e+00	1.511e+00	6.812e+00	1.495e+00	5.005e+00	1.495e+00	6.621e+00	1.495e+00	5.005e+00	1.495e+00	6.621e+00
4	9	5.960e+00	6.725e+00	5.960e+00	7.412e+00	2.637e+00	4.974e+00	2.637e+00	6.625e+00	1.788e+00	5.165e+00	1.788e+00	6.832e+00	1.544e+00	5.308e+00	1.544e+00	6.484e+00	1.544e+00	5.308e+00	1.544e+00	6.484e+00	1.544e+00	5.308e+00	1.544e+00	6.484e+00	1.544e+00	5.308e+00	1.544e+00	6.484e+00	1.508e+00	5.756e+00	1.508e+00	6.623e+00	1.374e+00	5.376e+00	1.374e+00	6.515e+00
4	10	5.615e+00	6.452e+00	5.615e+00	8.521e+00	3.582e+00	6.131e+00	3.582e+00	7.724e+00	1.984e+00	4.775e+00	1.984e+00	5.764e+00	1.859e+00	5.074e+00	1.859e+00	6.661e+00	1.859e+00	5.074e+00	1.859e+00	6.661e+00	1.818e+00	5.361e+00	1.818e+00	6.660e+00	1.640e+00	5.305e+00	1.640e+00	6.482e+00	1.475e+00	4.983e+00	1.475e+00	6.386e+00	1.475e+00	4.983e+00	1.475e+00	6.386e+00
5	0	5.445e+00	7.289e+00	5.445e+00	8.617e+00	3.265e+00	5.434e+00	3.265e+00	7.466e+00	1.743e+00	5.061e+00	1.743e+00	6.820e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00	1.302e+00	5.216e+00	1.302e+00	6.658e+00
5	1	6.138e+00	6.138e+00	6.265e+00	8.274e+00	3.767e+00	6.349e+00	3.767e+00	7.656e+00	2.089e+00	4.979e+00	2.089e+00	6.666e+00	2.032e+00	4.592e+00	2.032e+00	6.639e+00	1.557e+00	5.346e+00	1.557e+00	7.080e+00	1.557e+00	5.346e+00	1.557e+00	7.080e+00	1.557e+00	5.346e+00	1.557e+00	7.080e+00	1.557e+00	5.346e+00	1.557e+00	7.080e+00	1.557e+00	5.346e+00	1.557e+00	7.080e+00
