evals.q.250.	_.mt.250.3.ga.all.each.solution.overall.target.distance	_.mt.250.3.ga.all.each.solution.overall.target.distance.min	_.mt.250.3.ga.all.each.solution.overall.target.distance.max	_.mt.250.3.ga.33.all.each.solution.overall.target.distance	_.mt.250.3.ga.33.all.each.solution.overall.target.distance.min	_.mt.250.3.ga.33.all.each.solution.overall.target.distance.max	_.mt.250.3.me.2.all.each.solution.overall.target.distance	_.mt.250.3.me.2.all.each.solution.overall.target.distance.min	_.mt.250.3.me.2.all.each.solution.overall.target.distance.max	_.mt.250.3.cabea.e.11.all.each.solution.overall.target.distance	_.mt.250.3.cabea.e.11.all.each.solution.overall.target.distance.min	_.mt.250.3.cabea.e.11.all.each.solution.overall.target.distance.max	_.mt.250.3.cabea.cc.11.all.each.solution.overall.target.distance	_.mt.250.3.cabea.cc.11.all.each.solution.overall.target.distance.min	_.mt.250.3.cabea.cc.11.all.each.solution.overall.target.distance.max	_.mt.250.3.cabea.e.21.all.each.solution.overall.target.distance	_.mt.250.3.cabea.e.21.all.each.solution.overall.target.distance.min	_.mt.250.3.cabea.e.21.all.each.solution.overall.target.distance.max	_.mt.250.3.cabea.cc.21.all.each.solution.overall.target.distance	_.mt.250.3.cabea.cc.21.all.each.solution.overall.target.distance.min	_.mt.250.3.cabea.cc.21.all.each.solution.overall.target.distance.max
2.150e+04	4.520e-01	4.493e-01	4.533e-01	4.947e-01	4.880e-01	5.000e-01	6.013e-01	5.600e-01	6.173e-01	5.480e-01	5.360e-01	5.640e-01	4.867e-01	4.560e-01	5.107e-01	7.413e-01	7.360e-01	7.440e-01	7.187e-01	7.107e-01	7.213e-01
2.175e+04	4.507e-01	4.493e-01	4.533e-01	4.920e-01	4.867e-01	4.987e-01	6.013e-01	5.587e-01	6.160e-01	5.440e-01	5.293e-01	5.640e-01	4.880e-01	4.507e-01	5.120e-01	nan	nan	nan	7.147e-01	7.093e-01	7.200e-01
2.200e+04	4.507e-01	4.480e-01	4.533e-01	4.893e-01	4.827e-01	4.960e-01	5.987e-01	5.547e-01	6.147e-01	5.427e-01	5.280e-01	5.627e-01	4.853e-01	4.467e-01	5.120e-01	7.373e-01	7.347e-01	7.427e-01	7.107e-01	7.080e-01	7.173e-01
2.225e+04	4.493e-01	4.480e-01	4.520e-01	4.880e-01	4.827e-01	4.947e-01	5.987e-01	5.547e-01	6.133e-01	5.387e-01	5.253e-01	5.587e-01	4.813e-01	4.467e-01	5.053e-01	nan	nan	nan	7.080e-01	7.040e-01	7.147e-01
2.250e+04	4.493e-01	4.480e-01	4.507e-01	4.880e-01	4.813e-01	4.933e-01	5.960e-01	5.533e-01	6.120e-01	5.373e-01	5.227e-01	5.573e-01	4.813e-01	4.440e-01	5.013e-01	7.373e-01	7.307e-01	7.387e-01	nan	nan	nan
2.275e+04	4.493e-01	4.480e-01	4.520e-01	4.880e-01	4.800e-01	4.920e-01	5.933e-01	5.533e-01	6.107e-01	5.320e-01	5.200e-01	5.533e-01	4.787e-01	4.427e-01	4.987e-01	nan	nan	nan	7.080e-01	7.000e-01	7.147e-01
2.300e+04	4.493e-01	4.467e-01	4.507e-01	4.840e-01	4.773e-01	4.893e-01	5.933e-01	5.520e-01	6.067e-01	5.267e-01	5.133e-01	5.493e-01	4.760e-01	4.373e-01	4.973e-01	7.333e-01	7.293e-01	7.387e-01	7.040e-01	7.000e-01	7.107e-01
2.325e+04	4.493e-01	4.467e-01	4.507e-01	4.840e-01	4.760e-01	4.880e-01	5.907e-01	5.520e-01	6.053e-01	5.253e-01	5.067e-01	5.493e-01	4.680e-01	4.347e-01	4.960e-01	7.320e-01	7.267e-01	7.360e-01	7.027e-01	6.987e-01	7.107e-01
2.350e+04	4.493e-01	4.467e-01	4.507e-01	4.813e-01	4.747e-01	4.867e-01	5.880e-01	5.507e-01	6.053e-01	5.240e-01	5.053e-01	5.453e-01	4.667e-01	4.320e-01	4.920e-01	nan	nan	nan	nan	nan	nan
2.375e+04	4.480e-01	4.467e-01	4.507e-01	4.800e-01	4.720e-01	4.853e-01	5.853e-01	5.507e-01	6.040e-01	5.240e-01	5.053e-01	5.427e-01	4.640e-01	4.293e-01	4.893e-01	7.293e-01	7.253e-01	7.333e-01	7.013e-01	6.960e-01	7.093e-01
2.400e+04	4.480e-01	4.453e-01	4.507e-01	4.773e-01	4.707e-01	4.827e-01	5.827e-01	5.493e-01	6.013e-01	5.227e-01	5.053e-01	5.400e-01	4.613e-01	4.240e-01	4.880e-01	nan	nan	nan	6.987e-01	6.960e-01	7.053e-01
2.425e+04	4.480e-01	4.453e-01	4.493e-01	4.760e-01	4.707e-01	4.813e-01	5.813e-01	5.480e-01	6.000e-01	5.187e-01	5.000e-01	5.347e-01	4.600e-01	4.187e-01	4.867e-01	7.293e-01	7.240e-01	7.307e-01	6.960e-01	6.933e-01	7.027e-01
2.450e+04	4.467e-01	4.453e-01	4.493e-01	4.733e-01	4.680e-01	4.800e-01	5.800e-01	5.453e-01	5.987e-01	5.133e-01	4.987e-01	5.333e-01	4.573e-01	4.187e-01	4.840e-01	nan	nan	nan	nan	nan	nan
2.475e+04	4.467e-01	4.453e-01	4.480e-01	4.733e-01	4.667e-01	4.773e-01	5.853e-01	5.453e-01	5.987e-01	5.107e-01	4.947e-01	5.280e-01	4.533e-01	4.133e-01	4.840e-01	7.267e-01	7.213e-01	7.293e-01	6.933e-01	6.920e-01	7.013e-01
2.500e+04	4.467e-01	4.453e-01	4.480e-01	4.707e-01	4.667e-01	4.760e-01	5.840e-01	5.440e-01	5.973e-01	5.093e-01	4.920e-01	5.280e-01	4.533e-01	4.120e-01	4.760e-01	nan	nan	nan	6.933e-01	6.880e-01	6.987e-01
2.525e+04	4.467e-01	4.453e-01	4.480e-01	4.693e-01	4.653e-01	4.760e-01	5.813e-01	5.427e-01	5.960e-01	5.053e-01	4.880e-01	5.267e-01	4.560e-01	4.080e-01	4.720e-01	7.253e-01	7.200e-01	7.293e-01	6.907e-01	6.867e-01	6.987e-01
2.550e+04	4.467e-01	4.440e-01	4.480e-01	4.693e-01	4.640e-01	4.747e-01	5.800e-01	5.400e-01	5.933e-01	5.027e-01	4.867e-01	5.347e-01	4.533e-01	4.067e-01	4.707e-01	7.227e-01	7.160e-01	7.293e-01	nan	nan	nan
2.575e+04	4.467e-01	4.427e-01	4.480e-01	4.680e-01	4.627e-01	4.733e-01	5.787e-01	5.387e-01	5.933e-01	5.027e-01	4.840e-01	5.360e-01	4.520e-01	4.053e-01	4.693e-01	nan	nan	nan	6.880e-01	6.840e-01	6.960e-01
2.600e+04	4.453e-01	4.427e-01	4.480e-01	4.653e-01	4.627e-01	4.733e-01	5.773e-01	5.347e-01	5.933e-01	5.013e-01	4.827e-01	5.347e-01	4.493e-01	4.053e-01	4.653e-01	7.187e-01	7.147e-01	7.227e-01	6.880e-01	6.800e-01	6.920e-01
2.625e+04	4.453e-01	4.440e-01	4.467e-01	4.653e-01	4.613e-01	4.733e-01	5.747e-01	5.307e-01	5.920e-01	4.987e-01	4.813e-01	5.307e-01	4.453e-01	4.000e-01	4.640e-01	nan	nan	nan	6.853e-01	6.773e-01	6.907e-01
2.650e+04	4.453e-01	4.440e-01	4.467e-01	4.653e-01	4.600e-01	4.707e-01	5.747e-01	5.307e-01	5.893e-01	4.960e-01	4.733e-01	5.213e-01	4.427e-01	3.960e-01	4.587e-01	7.173e-01	7.120e-01	7.213e-01	nan	nan	nan
2.675e+04	4.440e-01	4.427e-01	4.467e-01	4.653e-01	4.587e-01	4.680e-01	5.733e-01	5.280e-01	5.893e-01	4.920e-01	4.720e-01	5.213e-01	4.373e-01	3.933e-01	4.573e-01	nan	nan	nan	6.827e-01	6.773e-01	6.893e-01
2.700e+04	4.440e-01	4.427e-01	4.467e-01	4.640e-01	4.587e-01	4.680e-01	5.720e-01	5.253e-01	5.880e-01	4.853e-01	4.653e-01	5.200e-01	4.373e-01	3.920e-01	4.560e-01	7.133e-01	7.093e-01	7.187e-01	6.813e-01	6.773e-01	6.880e-01
2.725e+04	4.440e-01	4.427e-01	4.467e-01	4.640e-01	4.587e-01	4.667e-01	5.693e-01	5.227e-01	5.853e-01	4.853e-01	4.627e-01	5.160e-01	4.373e-01	3.893e-01	4.573e-01	7.133e-01	7.067e-01	7.173e-01	6.800e-01	6.747e-01	6.867e-01
2.750e+04	4.440e-01	4.427e-01	4.467e-01	4.627e-01	4.573e-01	4.653e-01	5.680e-01	5.227e-01	5.827e-01	4.827e-01	4.600e-01	5.133e-01	4.333e-01	3.840e-01	4.533e-01	nan	nan	nan	nan	nan	nan
2.775e+04	4.440e-01	4.427e-01	4.453e-01	4.613e-01	4.573e-01	4.640e-01	5.667e-01	5.213e-01	5.827e-01	4.827e-01	4.600e-01	5.120e-01	4.360e-01	3.840e-01	4.533e-01	7.120e-01	7.067e-01	7.160e-01	6.773e-01	6.720e-01	6.827e-01
2.800e+04	4.440e-01	4.427e-01	4.453e-01	4.600e-01	4.560e-01	4.653e-01	5.667e-01	5.213e-01	5.813e-01	4.827e-01	4.573e-01	5.107e-01	4.307e-01	3.813e-01	4.507e-01	nan	nan	nan	6.760e-01	6.707e-01	6.813e-01
2.825e+04	4.440e-01	4.427e-01	4.453e-01	4.573e-01	4.547e-01	4.653e-01	5.667e-01	5.187e-01	5.787e-01	4.787e-01	4.547e-01	5.080e-01	4.280e-01	3.787e-01	4.480e-01	7.093e-01	7.040e-01	7.120e-01	6.760e-01	6.707e-01	6.787e-01
2.850e+04	4.440e-01	4.427e-01	4.453e-01	4.573e-01	4.533e-01	4.627e-01	5.653e-01	5.160e-01	5.787e-01	4.787e-01	4.547e-01	5.080e-01	4.280e-01	3.747e-01	4.453e-01	nan	nan	nan	6.733e-01	6.693e-01	6.773e-01
2.875e+04	4.440e-01	4.427e-01	4.453e-01	4.560e-01	4.533e-01	4.613e-01	5.640e-01	5.147e-01	5.760e-01	4.787e-01	4.533e-01	5.053e-01	4.253e-01	3.720e-01	4.440e-01	7.080e-01	7.027e-01	7.107e-01	nan	nan	nan
2.900e+04	4.440e-01	4.427e-01	4.453e-01	4.560e-01	4.520e-01	4.600e-01	5.587e-01	5.133e-01	5.747e-01	4.760e-01	4.507e-01	5.053e-01	4.213e-01	3.667e-01	4.427e-01	7.053e-01	6.987e-01	7.093e-01	6.720e-01	6.667e-01	6.773e-01
2.925e+04	4.440e-01	4.427e-01	4.453e-01	4.560e-01	4.520e-01	4.600e-01	5.573e-01	5.133e-01	5.733e-01	4.693e-01	4.453e-01	5.000e-01	4.240e-01	3.653e-01	4.413e-01	nan	nan	nan	6.707e-01	6.640e-01	6.747e-01
2.950e+04	4.440e-01	4.427e-01	4.453e-01	4.547e-01	4.507e-01	4.587e-01	5.560e-01	5.120e-01	5.707e-01	4.667e-01	4.440e-01	4.933e-01	4.253e-01	3.627e-01	4.387e-01	7.040e-01	6.973e-01	7.080e-01	6.667e-01	6.627e-01	6.733e-01
2.975e+04	4.440e-01	4.427e-01	4.453e-01	4.533e-01	4.507e-01	4.573e-01	5.547e-01	5.107e-01	5.693e-01	4.667e-01	4.427e-01	4.920e-01	4.240e-01	3.627e-01	4.373e-01	nan	nan	nan	nan	nan	nan
3.000e+04	4.427e-01	4.427e-01	4.440e-01	4.520e-01	4.493e-01	4.573e-01	5.520e-01	5.067e-01	5.693e-01	4.640e-01	4.400e-01	4.920e-01	4.227e-01	3.573e-01	4.333e-01	7.013e-01	6.960e-01	7.067e-01	6.653e-01	6.613e-01	6.693e-01
3.025e+04	4.427e-01	4.427e-01	4.440e-01	4.520e-01	4.493e-01	4.560e-01	5.520e-01	5.067e-01	5.693e-01	4.640e-01	4.373e-01	4.907e-01	4.147e-01	3.560e-01	4.293e-01	nan	nan	nan	6.640e-01	6.600e-01	6.680e-01
3.050e+04	4.427e-01	4.427e-01	4.440e-01	4.507e-01	4.493e-01	4.560e-01	5.493e-01	5.053e-01	5.653e-01	4.613e-01	4.347e-01	4.893e-01	4.147e-01	3.547e-01	4.280e-01	6.973e-01	6.933e-01	7.053e-01	6.613e-01	6.560e-01	6.680e-01
3.075e+04	4.427e-01	4.427e-01	4.440e-01	4.507e-01	4.480e-01	4.560e-01	5.493e-01	5.053e-01	5.653e-01	4.547e-01	4.333e-01	4.880e-01	4.133e-01	3.520e-01	4.240e-01	6.973e-01	6.920e-01	7.013e-01	nan	nan	nan
3.100e+04	4.427e-01	4.427e-01	4.440e-01	4.507e-01	4.480e-01	4.547e-01	5.480e-01	5.013e-01	5.640e-01	4.507e-01	4.320e-01	4.840e-01	4.120e-01	3.507e-01	4.227e-01	nan	nan	nan	6.600e-01	6.533e-01	6.667e-01
3.125e+04	4.427e-01	4.427e-01	4.440e-01	4.507e-01	4.467e-01	4.533e-01	5.480e-01	5.000e-01	5.640e-01	4.507e-01	4.280e-01	4.853e-01	4.107e-01	3.507e-01	4.200e-01	6.920e-01	6.893e-01	7.013e-01	6.587e-01	6.520e-01	6.640e-01
3.150e+04	4.427e-01	4.427e-01	4.440e-01	4.493e-01	4.467e-01	4.533e-01	5.453e-01	4.987e-01	5.613e-01	4.533e-01	4.253e-01	4.813e-01	4.053e-01	3.480e-01	4.200e-01	nan	nan	nan	6.560e-01	6.493e-01	6.613e-01
3.175e+04	4.427e-01	4.427e-01	4.440e-01	4.493e-01	4.467e-01	4.533e-01	5.440e-01	4.960e-01	5.600e-01	4.480e-01	4.253e-01	4.800e-01	4.040e-01	3.453e-01	4.173e-01	6.920e-01	6.867e-01	6.973e-01	nan	nan	nan
3.200e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.467e-01	4.520e-01	5.427e-01	4.907e-01	5.573e-01	4.440e-01	4.227e-01	4.787e-01	4.013e-01	3.413e-01	4.160e-01	nan	nan	nan	6.547e-01	6.467e-01	6.613e-01
3.225e+04	4.427e-01	4.427e-01	4.440e-01	4.493e-01	4.467e-01	4.520e-01	5.413e-01	4.907e-01	5.573e-01	4.440e-01	4.200e-01	4.800e-01	4.013e-01	3.400e-01	4.133e-01	6.893e-01	6.840e-01	6.933e-01	6.533e-01	6.440e-01	6.613e-01
3.250e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.453e-01	4.520e-01	5.400e-01	4.867e-01	5.560e-01	4.440e-01	4.147e-01	4.720e-01	3.987e-01	3.373e-01	4.093e-01	nan	nan	nan	6.507e-01	6.440e-01	6.613e-01
3.275e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.453e-01	4.520e-01	5.373e-01	4.867e-01	5.547e-01	4.427e-01	4.133e-01	4.720e-01	3.947e-01	3.333e-01	4.107e-01	6.880e-01	6.827e-01	6.933e-01	nan	nan	nan
3.300e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.453e-01	4.520e-01	5.360e-01	4.840e-01	5.547e-01	4.427e-01	4.133e-01	4.720e-01	3.920e-01	3.320e-01	4.080e-01	6.867e-01	6.827e-01	6.907e-01	6.480e-01	6.413e-01	6.533e-01
3.325e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.440e-01	4.520e-01	5.347e-01	4.840e-01	5.507e-01	4.400e-01	4.093e-01	4.667e-01	3.907e-01	3.307e-01	4.053e-01	nan	nan	nan	6.467e-01	6.387e-01	6.520e-01
3.350e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.453e-01	4.507e-01	5.333e-01	4.840e-01	5.493e-01	4.373e-01	4.053e-01	4.667e-01	3.827e-01	3.280e-01	4.013e-01	6.827e-01	6.773e-01	6.893e-01	6.467e-01	6.360e-01	6.493e-01
3.375e+04	4.427e-01	4.427e-01	4.440e-01	4.467e-01	4.453e-01	4.507e-01	5.333e-01	4.800e-01	5.480e-01	4.360e-01	4.040e-01	4.653e-01	3.827e-01	3.253e-01	4.013e-01	nan	nan	nan	nan	nan	nan
3.400e+04	4.427e-01	4.427e-01	4.440e-01	4.480e-01	4.453e-01	4.507e-01	5.307e-01	4.800e-01	5.480e-01	4.347e-01	4.040e-01	4.613e-01	3.827e-01	3.227e-01	4.000e-01	6.813e-01	6.773e-01	6.880e-01	6.427e-01	6.360e-01	6.493e-01
3.425e+04	4.427e-01	4.427e-01	4.440e-01	4.467e-01	4.453e-01	4.493e-01	5.293e-01	4.787e-01	5.480e-01	4.320e-01	3.987e-01	4.600e-01	3.827e-01	3.200e-01	4.000e-01	nan	nan	nan	6.413e-01	6.333e-01	6.493e-01
3.450e+04	4.427e-01	4.427e-01	4.427e-01	4.467e-01	4.440e-01	4.480e-01	5.280e-01	4.747e-01	5.467e-01	4.293e-01	3.987e-01	4.533e-01	3.827e-01	3.187e-01	4.000e-01	6.813e-01	6.760e-01	6.867e-01	6.400e-01	6.333e-01	6.467e-01
3.475e+04	4.427e-01	4.427e-01	4.427e-01	4.467e-01	4.440e-01	4.480e-01	5.267e-01	4.733e-01	5.453e-01	4.280e-01	3.960e-01	4.533e-01	3.787e-01	3.187e-01	3.960e-01	6.800e-01	6.760e-01	6.840e-01	6.373e-01	6.320e-01	6.467e-01
3.500e+04	4.427e-01	4.427e-01	4.427e-01	4.467e-01	4.440e-01	4.480e-01	5.253e-01	4.720e-01	5.453e-01	4.253e-01	3.960e-01	4.507e-01	3.773e-01	3.173e-01	3.907e-01	nan	nan	nan	nan	nan	nan
3.525e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.440e-01	4.480e-01	5.253e-01	4.707e-01	5.440e-01	4.240e-01	3.907e-01	4.480e-01	3.773e-01	3.160e-01	3.880e-01	6.787e-01	6.707e-01	6.827e-01	6.360e-01	6.293e-01	6.413e-01
3.550e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.480e-01	5.240e-01	4.680e-01	5.427e-01	4.240e-01	3.907e-01	4.453e-01	3.720e-01	3.160e-01	3.880e-01	nan	nan	nan	6.347e-01	6.293e-01	6.400e-01
3.575e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.480e-01	5.227e-01	4.680e-01	5.427e-01	4.187e-01	3.907e-01	4.453e-01	3.707e-01	3.120e-01	3.853e-01	6.747e-01	6.667e-01	6.800e-01	6.320e-01	6.280e-01	6.373e-01
3.600e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.480e-01	5.200e-01	4.627e-01	5.427e-01	4.133e-01	3.880e-01	4.427e-01	3.680e-01	3.120e-01	3.840e-01	nan	nan	nan	nan	nan	nan
3.625e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.467e-01	5.173e-01	4.613e-01	5.427e-01	4.120e-01	3.813e-01	4.387e-01	3.653e-01	3.080e-01	3.827e-01	6.733e-01	6.640e-01	6.800e-01	6.307e-01	6.200e-01	6.360e-01
3.650e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.467e-01	5.173e-01	4.600e-01	5.413e-01	4.107e-01	3.800e-01	4.387e-01	3.653e-01	3.067e-01	3.800e-01	6.707e-01	6.640e-01	6.773e-01	6.293e-01	6.187e-01	6.347e-01
3.675e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.440e-01	4.467e-01	5.173e-01	4.587e-01	5.413e-01	4.093e-01	3.800e-01	4.360e-01	3.667e-01	3.053e-01	3.800e-01	nan	nan	nan	6.280e-01	6.160e-01	6.333e-01
3.700e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.467e-01	5.173e-01	4.587e-01	5.413e-01	4.053e-01	3.773e-01	4.347e-01	3.640e-01	3.027e-01	3.800e-01	6.680e-01	6.600e-01	6.747e-01	nan	nan	nan
3.725e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.480e-01	5.173e-01	4.560e-01	5.400e-01	4.040e-01	3.760e-01	4.333e-01	3.640e-01	2.960e-01	3.760e-01	nan	nan	nan	6.253e-01	6.160e-01	6.320e-01
3.750e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.160e-01	4.560e-01	5.373e-01	4.040e-01	3.747e-01	4.307e-01	3.627e-01	2.933e-01	3.733e-01	6.667e-01	6.547e-01	6.733e-01	6.240e-01	6.133e-01	6.293e-01
3.775e+04	4.427e-01	4.427e-01	4.427e-01	4.453e-01	4.427e-01	4.453e-01	5.160e-01	4.547e-01	5.373e-01	4.013e-01	3.733e-01	4.293e-01	3.613e-01	2.920e-01	3.733e-01	nan	nan	nan	6.227e-01	6.133e-01	6.267e-01
3.800e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.133e-01	4.547e-01	5.360e-01	3.960e-01	3.733e-01	4.293e-01	3.587e-01	2.893e-01	3.707e-01	6.613e-01	6.547e-01	6.680e-01	nan	nan	nan
3.825e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.133e-01	4.520e-01	5.360e-01	3.933e-01	3.720e-01	4.267e-01	3.600e-01	2.893e-01	3.707e-01	6.600e-01	6.533e-01	6.640e-01	6.200e-01	6.133e-01	6.267e-01
3.850e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.120e-01	4.520e-01	5.333e-01	3.933e-01	3.667e-01	4.253e-01	3.600e-01	2.867e-01	3.680e-01	nan	nan	nan	6.187e-01	6.120e-01	6.267e-01
3.875e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.120e-01	4.493e-01	5.333e-01	3.920e-01	3.640e-01	4.240e-01	3.587e-01	2.840e-01	3.680e-01	6.587e-01	6.507e-01	6.627e-01	6.160e-01	6.107e-01	6.213e-01
3.900e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.093e-01	4.480e-01	5.333e-01	3.907e-01	3.613e-01	4.187e-01	3.547e-01	2.840e-01	3.680e-01	nan	nan	nan	nan	nan	nan
3.925e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.093e-01	4.453e-01	5.320e-01	3.893e-01	3.587e-01	4.173e-01	3.520e-01	2.827e-01	3.653e-01	6.560e-01	6.493e-01	6.613e-01	6.147e-01	6.067e-01	6.200e-01
3.950e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.093e-01	4.413e-01	5.293e-01	3.880e-01	3.587e-01	4.187e-01	3.520e-01	2.827e-01	3.627e-01	nan	nan	nan	6.147e-01	6.053e-01	6.187e-01
3.975e+04	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.427e-01	4.453e-01	5.080e-01	4.400e-01	5.280e-01	3.840e-01	3.560e-01	4.173e-01	3.507e-01	2.800e-01	3.600e-01	6.533e-01	6.480e-01	6.587e-01	6.120e-01	6.040e-01	6.187e-01
4.000e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.080e-01	4.387e-01	5.267e-01	3.800e-01	3.547e-01	4.120e-01	3.493e-01	2.760e-01	3.600e-01	nan	nan	nan	nan	nan	nan
4.025e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.080e-01	4.387e-01	5.253e-01	3.787e-01	3.533e-01	4.120e-01	3.467e-01	2.733e-01	3.587e-01	6.507e-01	6.453e-01	6.573e-01	6.107e-01	6.027e-01	6.187e-01
4.050e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.067e-01	4.373e-01	5.253e-01	3.773e-01	3.507e-01	4.120e-01	3.453e-01	2.693e-01	3.587e-01	6.507e-01	6.440e-01	6.560e-01	6.067e-01	5.973e-01	6.173e-01
4.075e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.067e-01	4.347e-01	5.253e-01	3.760e-01	3.467e-01	4.093e-01	3.453e-01	2.693e-01	3.587e-01	nan	nan	nan	6.040e-01	5.947e-01	6.133e-01
4.100e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.053e-01	4.333e-01	5.240e-01	3.733e-01	3.453e-01	4.093e-01	3.440e-01	2.693e-01	3.560e-01	6.467e-01	6.427e-01	6.533e-01	nan	nan	nan
4.125e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.053e-01	4.320e-01	5.227e-01	3.733e-01	3.453e-01	4.080e-01	3.440e-01	2.653e-01	3.547e-01	nan	nan	nan	6.040e-01	5.933e-01	6.120e-01
4.150e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.040e-01	4.307e-01	5.213e-01	3.733e-01	3.413e-01	4.067e-01	3.400e-01	2.627e-01	3.520e-01	6.467e-01	6.400e-01	6.520e-01	6.000e-01	5.933e-01	6.107e-01
4.175e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.027e-01	4.293e-01	5.213e-01	3.707e-01	3.413e-01	4.053e-01	3.400e-01	2.627e-01	3.507e-01	nan	nan	nan	5.960e-01	5.907e-01	6.080e-01
4.200e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.027e-01	4.280e-01	5.187e-01	3.640e-01	3.387e-01	4.013e-01	3.387e-01	2.600e-01	3.493e-01	6.453e-01	6.387e-01	6.493e-01	5.947e-01	5.907e-01	6.067e-01
4.225e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.453e-01	5.027e-01	4.253e-01	5.187e-01	3.627e-01	3.373e-01	4.013e-01	3.387e-01	2.587e-01	3.480e-01	6.440e-01	6.360e-01	6.480e-01	nan	nan	nan
4.250e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	5.013e-01	4.253e-01	5.173e-01	3.573e-01	3.373e-01	3.987e-01	3.373e-01	2.533e-01	3.480e-01	nan	nan	nan	5.920e-01	5.867e-01	6.053e-01
4.275e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	5.013e-01	4.227e-01	5.160e-01	3.653e-01	3.373e-01	3.987e-01	3.360e-01	2.507e-01	3.453e-01	6.413e-01	6.333e-01	6.453e-01	5.907e-01	5.840e-01	6.013e-01
4.300e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	5.000e-01	4.213e-01	5.147e-01	3.640e-01	3.333e-01	3.987e-01	3.333e-01	2.453e-01	3.427e-01	nan	nan	nan	5.907e-01	5.840e-01	6.000e-01
4.325e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.987e-01	4.200e-01	5.120e-01	3.627e-01	3.333e-01	3.973e-01	3.333e-01	2.440e-01	3.427e-01	6.413e-01	6.320e-01	6.453e-01	nan	nan	nan
4.350e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.973e-01	4.200e-01	5.107e-01	3.627e-01	3.267e-01	3.947e-01	3.293e-01	2.400e-01	3.413e-01	nan	nan	nan	5.907e-01	5.813e-01	5.973e-01
4.375e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.973e-01	4.173e-01	5.107e-01	3.573e-01	3.267e-01	3.933e-01	3.293e-01	2.387e-01	3.360e-01	6.387e-01	6.293e-01	6.427e-01	5.893e-01	5.813e-01	5.960e-01
4.400e+04	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.427e-01	4.440e-01	4.960e-01	4.147e-01	5.080e-01	3.520e-01	3.240e-01	3.920e-01	3.267e-01	2.373e-01	3.333e-01	6.373e-01	6.267e-01	6.413e-01	5.880e-01	5.787e-01	5.947e-01
